x,truth,SR (ours),polynomial,random_forest,mlp
0.07008760951189075,0.0029453534292524916,0.0029453534292524933,0.013336824172903827,0.07280087477489262,0.019409932623542916
0.09011264080100112,0.004866680126721056,0.004866680126721058,0.01527113280639203,0.07280087477489262,0.02322662939960217
0.11013767209011327,0.007265929494402792,0.007265929494402794,0.017666271054363025,0.07280087477489262,0.02704332617566145
0.13016270337922364,0.01014149765530492,0.010141497655304924,0.0205207091632148,0.07280087477489262,0.030860022951720564
0.1501877346683358,0.01349146208133651,0.013491462081336515,0.0238326278624742,0.07433028624436507,0.034676719727780095
0.17021276595744617,0.01731358275013536,0.017313582750135368,0.027599919299884035,0.07433028624436507,0.03849341650383924
0.19023779724655832,0.021605303493138932,0.02160530349313894,0.03182018812248011,0.07433028624436507,0.04231011327989863
0.21026282853567047,0.026363753534169324,0.026363753534169334,0.03649075270333013,0.07433028624436507,0.046126810055958076
0.23028785982478084,0.03158574921771717,0.031585749217717174,0.041608646513548675,0.07433028624436507,0.049943506832017134
0.250312891113893,0.03726779592599758,0.03726779592599759,0.04717061963916824,0.08738647485978915,0.05376020360807664
0.27033792240300336,0.04340609018374705,0.04340609018374706,0.05317314044239396,0.08981869031655368,0.05757690038413575
0.2903629536921155,0.04999652194964737,0.04999652194964739,0.059612397366728964,0.12891640447971608,0.061393597160195115
0.3103879849812259,0.057034677093134936,0.05703467709313496,0.06648430088540735,0.13886044124518812,0.06521029393625431
0.33041301627033803,0.06451584005528703,0.06451584005528706,0.07378448559255257,0.1401763555090962,0.07110258105825003
0.3504380475594502,0.07243499669234324,0.07243499669234327,0.08150831243638101,0.1413788783467328,0.08011494706680268
0.37046307884856056,0.08078683730035448,0.0807868373003545,0.08965087109378878,0.1413788783467328,0.08912731307535442
0.3904881101376727,0.089565759819335,0.08956575981933503,0.09820698248557902,0.1413788783467328,0.09813967908390701
0.4105131414267831,0.09876587321519305,0.09876587321519309,0.10717120143152792,0.1413788783467328,0.10715204509245867
0.43053817271589523,0.10838100103764788,0.10838100103764792,0.11653781944450003,0.1413788783467328,0.11616441110101121
0.4505632040050056,0.11840468515220287,0.11840468515220291,0.12630086766271897,0.1413788783467328,0.12517677710956293
0.47058823529411775,0.12883018964420073,0.12883018964420076,0.13645411991928158,0.1413788783467328,0.13418914311811542
0.4906132665832299,0.1396505048928422,0.13965050489284225,0.14699109594797355,0.1413788783467328,0.14320150912666818
0.5106382978723403,0.15085835181300578,0.15085835181300583,0.15790506472435795,0.1413788783467328,0.1522802378750518
0.5306633291614524,0.16244618626258492,0.16244618626258497,0.16918904794112277,0.1413788783467328,0.16248493148201293
0.5506883604505628,0.17440620361296902,0.17440620361296907,0.18083582361655826,0.14173924850595299,0.17473056472172083
