seed,d,op_set,n_ops,eff_ops,truth,config,k_exhaustive,dedup,beam_width,poly_degree,mse_test,nmse_test,cv_score,recovered,complexity,n_fitted,n_skipped,time_s
20300712,1,trig,4,3,cos(((-1.96 + x0) + (x0 - -1.54))),default,3,none,15,2,9.847924241042416e-31,2.000640753111561e-30,-27.631021115928547,True,4,825,0,1.2440292835235596
20300712,1,trig,4,3,cos(((-1.96 + x0) + (x0 - -1.54))),k_ex=2,2,none,15,2,2.5888520788521452e-30,5.259344858831838e-30,-27.631021115928547,True,3,373,0,0.8059360980987549
20300712,1,trig,4,3,cos(((-1.96 + x0) + (x0 - -1.54))),k_ex=4,4,none,15,2,5.239585719584562e-21,1.0644404306376599e-20,-27.631021109505216,True,6,3440,0,8.06872820854187
20300712,1,trig,4,3,cos(((-1.96 + x0) + (x0 - -1.54))),dedup=affine,3,affine,15,2,9.614375142630083e-31,1.9531944250631723e-30,-27.631021115928547,True,4,609,202,1.0149202346801758
20300712,1,trig,4,3,cos(((-1.96 + x0) + (x0 - -1.54))),dedup=background,3,background,15,2,2.7875802134066805e-30,5.6630681156808934e-30,-27.631021115928547,True,4,511,279,1.2046959400177002
20300712,1,trig,4,3,cos(((-1.96 + x0) + (x0 - -1.54))),k_ex=4+dedup,4,background,15,2,8.998374725398055e-31,1.8280517545385597e-30,-27.631021115928547,True,6,1982,1383,10.026872158050537
20300712,1,trig,4,3,cos(((-1.96 + x0) + (x0 - -1.54))),beam=5,3,none,5,2,3.1727244522867894e-20,6.445502303099173e-20,-27.63102108174586,True,5,982,0,3.7506277561187744
20300712,1,trig,4,3,cos(((-1.96 + x0) + (x0 - -1.54))),beam=40,3,none,40,2,4.385213581597961e-30,8.908716992236458e-30,-27.631021115928547,True,5,1431,0,3.3015849590301514
20300712,1,trig,4,3,cos(((-1.96 + x0) + (x0 - -1.54))),poly_deg=0,3,none,15,0,2.5984779669921588e-30,5.278900192145171e-30,-27.631021115928547,True,5,1710,0,7.748133182525635
20300712,1,trig,4,3,cos(((-1.96 + x0) + (x0 - -1.54))),poly_deg=1,3,none,15,1,8.980857038384361e-31,1.8244929742634446e-30,-27.631021115928547,True,4,806,0,1.4920258522033691
20300712,1,trig,4,3,cos(((-1.96 + x0) + (x0 - -1.54))),poly_deg=3,3,none,15,3,2.6348923369523835e-30,5.352877276816159e-30,-27.631021115928547,True,5,836,0,1.8174431324005127
20300713,1,trig,4,4,((x0 * 2.45) - (2.19 * sin(x0))),default,3,none,15,2,9.971694880059352e-30,4.078709743840153e-32,-27.631021115928547,True,2,4,0,0.0024330615997314453
20300713,1,trig,4,4,((x0 * 2.45) - (2.19 * sin(x0))),k_ex=2,2,none,15,2,9.971694880059352e-30,4.078709743840153e-32,-27.631021115928547,True,2,4,0,0.001708984375
20300713,1,trig,4,4,((x0 * 2.45) - (2.19 * sin(x0))),k_ex=4,4,none,15,2,9.971694880059352e-30,4.078709743840153e-32,-27.631021115928547,True,2,4,0,0.0015709400177001953
20300713,1,trig,4,4,((x0 * 2.45) - (2.19 * sin(x0))),dedup=affine,3,affine,15,2,9.971694880059352e-30,4.078709743840153e-32,-27.631021115928547,True,2,4,0,0.0016820430755615234
20300713,1,trig,4,4,((x0 * 2.45) - (2.19 * sin(x0))),dedup=background,3,background,15,2,9.971694880059352e-30,4.078709743840153e-32,-27.631021115928547,True,2,3,1,0.0017399787902832031
20300713,1,trig,4,4,((x0 * 2.45) - (2.19 * sin(x0))),k_ex=4+dedup,4,background,15,2,9.971694880059352e-30,4.078709743840153e-32,-27.631021115928547,True,2,3,1,0.0015490055084228516
20300713,1,trig,4,4,((x0 * 2.45) - (2.19 * sin(x0))),beam=5,3,none,5,2,9.971694880059352e-30,4.078709743840153e-32,-27.631021115928547,True,2,4,0,0.003833770751953125
20300713,1,trig,4,4,((x0 * 2.45) - (2.19 * sin(x0))),beam=40,3,none,40,2,9.971694880059352e-30,4.078709743840153e-32,-27.631021115928547,True,2,4,0,0.0015239715576171875
20300713,1,trig,4,4,((x0 * 2.45) - (2.19 * sin(x0))),poly_deg=0,3,none,15,0,1.1204290044467183e-29,4.5828765848587135e-32,-27.631021115928547,True,4,839,0,1.4032652378082275
20300713,1,trig,4,4,((x0 * 2.45) - (2.19 * sin(x0))),poly_deg=1,3,none,15,1,9.971694880059352e-30,4.078709743840153e-32,-27.631021115928547,True,2,4,0,0.0020639896392822266
20300713,1,trig,4,4,((x0 * 2.45) - (2.19 * sin(x0))),poly_deg=3,3,none,15,3,9.971694880059352e-30,4.078709743840153e-32,-27.631021115928547,True,2,4,0,0.0018842220306396484
20300714,1,trig,4,3,sin(((x0 + x0) * (x0 * x0))),default,3,none,15,2,0.8539961720163245,1.6717804924940156,-0.211624187391349,False,5,4219,0,185.15393900871277
20300714,1,trig,4,3,sin(((x0 + x0) * (x0 * x0))),k_ex=2,2,none,15,2,0.8539961720163245,1.6717804924940156,-0.211624187391349,False,5,4498,0,418.2650911808014
20300714,1,trig,4,3,sin(((x0 + x0) * (x0 * x0))),k_ex=4,4,none,15,2,7.39418436625779e-28,1.4474834415508017e-27,-27.631021115928547,True,7,4840,0,225.88204526901245
20300714,1,trig,4,3,sin(((x0 + x0) * (x0 * x0))),dedup=affine,3,affine,15,2,0.8539961720163245,1.6717804924940156,-0.211624187391349,False,5,3380,847,234.6643328666687
20300714,1,trig,4,3,sin(((x0 + x0) * (x0 * x0))),dedup=background,3,background,15,2,0.2842410478133113,0.5564294717837086,-0.7424947274101943,False,9,3112,1156,207.42087984085083
20300714,1,trig,4,3,sin(((x0 + x0) * (x0 * x0))),k_ex=4+dedup,4,background,15,2,7.5232335290379545e-28,1.4727460691805238e-27,-27.631021115928547,True,7,3075,1679,118.18315577507019
20300714,1,trig,4,3,sin(((x0 + x0) * (x0 * x0))),beam=5,3,none,5,2,0.8539961720163245,1.6717804924940156,-0.211624187391349,False,5,2229,0,130.89400792121887
20300714,1,trig,4,3,sin(((x0 + x0) * (x0 * x0))),beam=40,3,none,40,2,0.8539961720163245,1.6717804924940156,-0.211624187391349,False,5,9074,0,641.1249969005585
20300714,1,trig,4,3,sin(((x0 + x0) * (x0 * x0))),poly_deg=0,3,none,15,0,0.5719966480114969,1.1197390213820622,-0.8509535492001584,False,1,4269,0,409.5183689594269
20300714,1,trig,4,3,sin(((x0 + x0) * (x0 * x0))),poly_deg=1,3,none,15,1,0.7165514179413615,1.4027190304084827,-0.6688797890100167,False,4,4213,0,324.18953013420105
20300714,1,trig,4,3,sin(((x0 + x0) * (x0 * x0))),poly_deg=3,3,none,15,3,1.1558096636886277,2.2626097307070605,-0.27234783558914505,False,6,4281,0,228.01820993423462
20300715,1,trig,4,3,sin(sin(((0.81 * x0) + x0))),default,3,none,15,2,3.432512623468908e-31,8.707692115643184e-31,-27.631021115928547,True,5,1767,0,4.944586992263794
20300715,1,trig,4,3,sin(sin(((0.81 * x0) + x0))),k_ex=2,2,none,15,2,2.651952871274307e-31,6.727546739483028e-31,-27.631021115928547,True,3,368,0,0.5726132392883301
20300715,1,trig,4,3,sin(sin(((0.81 * x0) + x0))),k_ex=4,4,none,15,2,1.7686171559392896e-29,4.4866764827218484e-29,-27.631021115928547,True,7,4847,0,38.66261100769043
20300715,1,trig,4,3,sin(sin(((0.81 * x0) + x0))),dedup=affine,3,affine,15,2,5.157377998395521e-29,1.3083377880963268e-28,-27.631021115928547,True,7,2272,626,129.79528093338013
20300715,1,trig,4,3,sin(sin(((0.81 * x0) + x0))),dedup=background,3,background,15,2,2.6491730622334824e-31,6.7204948437078215e-31,-27.631021115928547,True,6,2031,853,72.94365501403809
20300715,1,trig,4,3,sin(sin(((0.81 * x0) + x0))),k_ex=4+dedup,4,background,15,2,5.520556771164402e-20,1.4004699747221276e-19,-27.631021107147646,True,6,1952,1523,41.62729787826538
20300715,1,trig,4,3,sin(sin(((0.81 * x0) + x0))),beam=5,3,none,5,2,3.8619805424867464e-31,9.797178105231182e-31,-27.631021115928547,True,6,1611,0,40.427910804748535
20300715,1,trig,4,3,sin(sin(((0.81 * x0) + x0))),beam=40,3,none,40,2,9.42983601834866e-31,2.392186650308659e-30,-27.631021115928547,True,6,3502,0,90.4309012889862
20300715,1,trig,4,3,sin(sin(((0.81 * x0) + x0))),poly_deg=0,3,none,15,0,2.5846525283055487e-31,6.55681738459521e-31,-27.631021115928547,True,6,2920,0,135.4062898159027
20300715,1,trig,4,3,sin(sin(((0.81 * x0) + x0))),poly_deg=1,3,none,15,1,2.6268843375233884e-30,6.663952195882194e-30,-27.631021115928547,True,7,2902,0,106.59991025924683
20300715,1,trig,4,3,sin(sin(((0.81 * x0) + x0))),poly_deg=3,3,none,15,3,2.799854628439683e-31,7.102747971359978e-31,-27.631021115928547,True,7,4368,0,379.45767617225647
20300716,1,trig,4,4,cos(cos((cos(x0) + x0))),default,3,none,15,2,3.702600318084461e-32,1.276138143094568e-30,-27.631021115928547,True,4,837,0,0.8622260093688965
20300716,1,trig,4,4,cos(cos((cos(x0) + x0))),k_ex=2,2,none,15,2,3.702600318084461e-32,1.276138143094568e-30,-27.631021115928547,True,5,1925,0,10.25687313079834
20300716,1,trig,4,4,cos(cos((cos(x0) + x0))),k_ex=4,4,none,15,2,3.702600318084461e-32,1.276138143094568e-30,-27.631021115928547,True,4,1447,0,0.17275786399841309
20300716,1,trig,4,4,cos(cos((cos(x0) + x0))),dedup=affine,3,affine,15,2,3.702600318084461e-32,1.276138143094568e-30,-27.631021115928547,True,4,617,220,1.0919990539550781
20300716,1,trig,4,4,cos(cos((cos(x0) + x0))),dedup=background,3,background,15,2,3.702600318084461e-32,1.276138143094568e-30,-27.631021115928547,True,4,505,309,1.156836986541748
20300716,1,trig,4,4,cos(cos((cos(x0) + x0))),k_ex=4+dedup,4,background,15,2,3.702600318084461e-32,1.276138143094568e-30,-27.631021115928547,True,4,515,932,0.10345292091369629
20300716,1,trig,4,4,cos(cos((cos(x0) + x0))),beam=5,3,none,5,2,1.649778913273772e-05,0.0005686127634729329,-10.360603428821602,False,9,2205,0,24.365572929382324
20300716,1,trig,4,4,cos(cos((cos(x0) + x0))),beam=40,3,none,40,2,3.702600318084461e-32,1.276138143094568e-30,-27.631021115928547,True,4,1544,0,2.9013588428497314
20300716,1,trig,4,4,cos(cos((cos(x0) + x0))),poly_deg=0,3,none,15,0,3.702600318084461e-32,1.276138143094568e-30,-27.631021115928547,True,4,866,0,1.7679240703582764
20300716,1,trig,4,4,cos(cos((cos(x0) + x0))),poly_deg=1,3,none,15,1,3.702600318084461e-32,1.276138143094568e-30,-27.631021115928547,True,4,842,0,1.7594959735870361
20300716,1,trig,4,4,cos(cos((cos(x0) + x0))),poly_deg=3,3,none,15,3,3.702600318084461e-32,1.276138143094568e-30,-27.631021115928547,True,4,823,0,1.6608519554138184
20300717,1,trig,4,3,(cos((-2.49 - x0)) + sin(2.15)),default,3,none,15,2,4.4344536969516106e-32,1.8135547099803166e-31,-27.631021115928547,True,4,875,0,1.3359620571136475
20300717,1,trig,4,3,(cos((-2.49 - x0)) + sin(2.15)),k_ex=2,2,none,15,2,9.381565870974798e-30,3.8367709158837106e-29,-27.631021115928547,True,4,368,0,0.9070751667022705
20300717,1,trig,4,3,(cos((-2.49 - x0)) + sin(2.15)),k_ex=4,4,none,15,2,1.4482752440548965e-30,5.922998794663728e-30,-27.631021115928547,True,6,2384,0,1.9158568382263184
20300717,1,trig,4,3,(cos((-2.49 - x0)) + sin(2.15)),dedup=affine,3,affine,15,2,1.7949667081689038e-31,7.340859890126624e-31,-27.631021115928547,True,4,623,226,1.1431488990783691
20300717,1,trig,4,3,(cos((-2.49 - x0)) + sin(2.15)),dedup=background,3,background,15,2,1.7949667081689038e-31,7.340859890126624e-31,-27.631021115928547,True,4,509,316,1.0907549858093262
20300717,1,trig,4,3,(cos((-2.49 - x0)) + sin(2.15)),k_ex=4+dedup,4,background,15,2,1.0985022920298696e-30,4.492535364625508e-30,-27.631021115928547,True,6,2006,1506,8.434760808944702
20300717,1,trig,4,3,(cos((-2.49 - x0)) + sin(2.15)),beam=5,3,none,5,2,4.4344536969516106e-32,1.8135547099803166e-31,-27.631021115928547,True,4,523,0,0.6705801486968994
20300717,1,trig,4,3,(cos((-2.49 - x0)) + sin(2.15)),beam=40,3,none,40,2,4.4344536969516106e-32,1.8135547099803166e-31,-27.631021115928547,True,4,1557,0,3.6797890663146973
20300717,1,trig,4,3,(cos((-2.49 - x0)) + sin(2.15)),poly_deg=0,3,none,15,0,1.0315762264624132e-31,4.218828410567674e-31,-27.631021115928547,True,4,852,0,1.8206250667572021
20300717,1,trig,4,3,(cos((-2.49 - x0)) + sin(2.15)),poly_deg=1,3,none,15,1,3.8867673690164904e-32,1.5895679040516943e-31,-27.631021115928547,True,4,875,0,1.6326189041137695
20300717,1,trig,4,3,(cos((-2.49 - x0)) + sin(2.15)),poly_deg=3,3,none,15,3,8.831592501230718e-32,3.611848780435826e-31,-27.631021115928547,True,4,858,0,1.6993238925933838
20300718,1,trig,4,4,sin(sin(((x0 * 0.41) - x0))),default,3,none,15,2,6.646774892046505e-31,1.8813988243317583e-30,-27.631021115928547,True,5,1799,0,5.365582227706909
20300718,1,trig,4,4,sin(sin(((x0 * 0.41) - x0))),k_ex=2,2,none,15,2,6.026105613291103e-31,1.7057156591403885e-30,-27.631021115928547,True,3,372,0,0.6680772304534912
20300718,1,trig,4,4,sin(sin(((x0 * 0.41) - x0))),k_ex=4,4,none,15,2,6.321292731445062e-31,1.7892696693291923e-30,-27.631021115928547,True,5,2418,0,1.6921939849853516
20300718,1,trig,4,4,sin(sin(((x0 * 0.41) - x0))),dedup=affine,3,affine,15,2,2.4479907778593973e-28,6.929145406971355e-28,-27.631021115928547,True,6,1356,429,5.551871061325073
20300718,1,trig,4,4,sin(sin(((x0 * 0.41) - x0))),dedup=background,3,background,15,2,2.4953234882473894e-18,7.06312272247058e-18,-27.631017188646684,True,5,1126,599,6.187896728515625
20300718,1,trig,4,4,sin(sin(((x0 * 0.41) - x0))),k_ex=4+dedup,4,background,15,2,1.5204575029851703e-18,4.303721737267894e-18,-27.631018774421563,True,6,1899,1641,9.8247389793396
20300718,1,trig,4,4,sin(sin(((x0 * 0.41) - x0))),beam=5,3,none,5,2,2.4953234882473894e-18,7.06312272247058e-18,-27.631017188646684,True,5,985,0,3.2523059844970703
20300718,1,trig,4,4,sin(sin(((x0 * 0.41) - x0))),beam=40,3,none,40,2,1.0415507105821005e-27,2.948155028863524e-27,-27.631021115928547,True,5,1533,0,3.099677324295044
20300718,1,trig,4,4,sin(sin(((x0 * 0.41) - x0))),poly_deg=0,3,none,15,0,2.2918987632508417e-24,6.487320104412188e-24,-27.631021115928355,True,5,1792,0,17.06857204437256
20300718,1,trig,4,4,sin(sin(((x0 * 0.41) - x0))),poly_deg=1,3,none,15,1,7.479594764743124e-31,2.117132146855806e-30,-27.631021115928547,True,5,1801,0,89.90775609016418
20300718,1,trig,4,4,sin(sin(((x0 * 0.41) - x0))),poly_deg=3,3,none,15,3,2.506021734867642e-23,7.093404579372095e-23,-27.6310211159285,True,6,1813,0,24.557724952697754
20300719,1,trig,4,3,(((0.82 * x0) * 0.91) * (-1.48 * x0)),default,3,none,15,2,5.574288371517975e-28,3.494984832735457e-30,,True,1,1,0,0.0013349056243896484
20300719,1,trig,4,3,(((0.82 * x0) * 0.91) * (-1.48 * x0)),k_ex=2,2,none,15,2,5.574288371517975e-28,3.494984832735457e-30,,True,1,1,0,0.0006883144378662109
20300719,1,trig,4,3,(((0.82 * x0) * 0.91) * (-1.48 * x0)),k_ex=4,4,none,15,2,5.574288371517975e-28,3.494984832735457e-30,,True,1,1,0,0.00026488304138183594
20300719,1,trig,4,3,(((0.82 * x0) * 0.91) * (-1.48 * x0)),dedup=affine,3,affine,15,2,5.574288371517975e-28,3.494984832735457e-30,,True,1,1,0,0.0002529621124267578
20300719,1,trig,4,3,(((0.82 * x0) * 0.91) * (-1.48 * x0)),dedup=background,3,background,15,2,5.574288371517975e-28,3.494984832735457e-30,,True,1,1,0,0.0006210803985595703
20300719,1,trig,4,3,(((0.82 * x0) * 0.91) * (-1.48 * x0)),k_ex=4+dedup,4,background,15,2,5.574288371517975e-28,3.494984832735457e-30,,True,1,1,0,0.0002751350402832031
20300719,1,trig,4,3,(((0.82 * x0) * 0.91) * (-1.48 * x0)),beam=5,3,none,5,2,5.574288371517975e-28,3.494984832735457e-30,,True,1,1,0,0.00017499923706054688
20300719,1,trig,4,3,(((0.82 * x0) * 0.91) * (-1.48 * x0)),beam=40,3,none,40,2,5.574288371517975e-28,3.494984832735457e-30,,True,1,1,0,0.000164031982421875
20300719,1,trig,4,3,(((0.82 * x0) * 0.91) * (-1.48 * x0)),poly_deg=0,3,none,15,0,5.574288371517975e-28,3.494984832735457e-30,-27.631021115928547,True,1,4,0,0.005825996398925781
20300719,1,trig,4,3,(((0.82 * x0) * 0.91) * (-1.48 * x0)),poly_deg=1,3,none,15,1,5.574288371517975e-28,3.494984832735457e-30,-27.631021115928547,True,1,4,0,0.006403207778930664
20300719,1,trig,4,3,(((0.82 * x0) * 0.91) * (-1.48 * x0)),poly_deg=3,3,none,15,3,5.574288371517975e-28,3.494984832735457e-30,,True,1,1,0,0.0010020732879638672
20300720,1,trig,6,4,((-2.66 - (2.38 * x0)) + (x0 + (x0 + (x0 * x0)))),default,3,none,15,2,8.850033280448226e-29,6.5820814900004955e-31,,True,2,1,0,0.00030684471130371094
20300720,1,trig,6,4,((-2.66 - (2.38 * x0)) + (x0 + (x0 + (x0 * x0)))),k_ex=2,2,none,15,2,8.850033280448226e-29,6.5820814900004955e-31,,True,2,1,0,0.00019669532775878906
20300720,1,trig,6,4,((-2.66 - (2.38 * x0)) + (x0 + (x0 + (x0 * x0)))),k_ex=4,4,none,15,2,8.850033280448226e-29,6.5820814900004955e-31,,True,2,1,0,0.0002498626708984375
20300720,1,trig,6,4,((-2.66 - (2.38 * x0)) + (x0 + (x0 + (x0 * x0)))),dedup=affine,3,affine,15,2,8.850033280448226e-29,6.5820814900004955e-31,,True,2,1,0,0.000225067138671875
20300720,1,trig,6,4,((-2.66 - (2.38 * x0)) + (x0 + (x0 + (x0 * x0)))),dedup=background,3,background,15,2,8.850033280448226e-29,6.5820814900004955e-31,,True,2,1,0,0.00024127960205078125
20300720,1,trig,6,4,((-2.66 - (2.38 * x0)) + (x0 + (x0 + (x0 * x0)))),k_ex=4+dedup,4,background,15,2,8.850033280448226e-29,6.5820814900004955e-31,,True,2,1,0,0.00022339820861816406
20300720,1,trig,6,4,((-2.66 - (2.38 * x0)) + (x0 + (x0 + (x0 * x0)))),beam=5,3,none,5,2,8.850033280448226e-29,6.5820814900004955e-31,,True,2,1,0,0.00016427040100097656
20300720,1,trig,6,4,((-2.66 - (2.38 * x0)) + (x0 + (x0 + (x0 * x0)))),beam=40,3,none,40,2,8.850033280448226e-29,6.5820814900004955e-31,,True,2,1,0,0.0001609325408935547
20300720,1,trig,6,4,((-2.66 - (2.38 * x0)) + (x0 + (x0 + (x0 * x0)))),poly_deg=0,3,none,15,0,2.1323896344255475e-28,1.585933283802348e-30,-27.631021115928547,True,4,874,0,1.5749049186706543
20300720,1,trig,6,4,((-2.66 - (2.38 * x0)) + (x0 + (x0 + (x0 * x0)))),poly_deg=1,3,none,15,1,9.476191623967404e-29,7.047777506284653e-31,-27.631021115928547,True,2,4,0,0.0017821788787841797
20300720,1,trig,6,4,((-2.66 - (2.38 * x0)) + (x0 + (x0 + (x0 * x0)))),poly_deg=3,3,none,15,3,9.934717025127117e-29,7.388798998524234e-31,,True,2,1,0,0.0002429485321044922
20300721,1,trig,6,2,(((x0 * (x0 * (x0)^2)) + (-2.23 + x0)) - x0),default,3,none,15,2,4.2409162264681595e-26,3.8001893218849434e-32,-27.63102111592852,True,2,25,0,0.00603485107421875
20300721,1,trig,6,2,(((x0 * (x0 * (x0)^2)) + (-2.23 + x0)) - x0),k_ex=2,2,none,15,2,4.2409162264681595e-26,3.8001893218849434e-32,-27.63102111592852,True,2,25,0,0.004719972610473633
20300721,1,trig,6,2,(((x0 * (x0 * (x0)^2)) + (-2.23 + x0)) - x0),k_ex=4,4,none,15,2,4.2409162264681595e-26,3.8001893218849434e-32,-27.63102111592852,True,2,25,0,0.006540060043334961
20300721,1,trig,6,2,(((x0 * (x0 * (x0)^2)) + (-2.23 + x0)) - x0),dedup=affine,3,affine,15,2,4.2409162264681595e-26,3.8001893218849434e-32,-27.63102111592852,True,2,21,4,0.005903959274291992
20300721,1,trig,6,2,(((x0 * (x0 * (x0)^2)) + (-2.23 + x0)) - x0),dedup=background,3,background,15,2,4.2409162264681595e-26,3.8001893218849434e-32,-27.63102111592852,True,2,14,11,0.005600929260253906
20300721,1,trig,6,2,(((x0 * (x0 * (x0)^2)) + (-2.23 + x0)) - x0),k_ex=4+dedup,4,background,15,2,4.2409162264681595e-26,3.8001893218849434e-32,-27.63102111592852,True,2,14,11,0.007380962371826172
20300721,1,trig,6,2,(((x0 * (x0 * (x0)^2)) + (-2.23 + x0)) - x0),beam=5,3,none,5,2,4.2409162264681595e-26,3.8001893218849434e-32,-27.63102111592852,True,2,25,0,0.004472970962524414
20300721,1,trig,6,2,(((x0 * (x0 * (x0)^2)) + (-2.23 + x0)) - x0),beam=40,3,none,40,2,4.2409162264681595e-26,3.8001893218849434e-32,-27.63102111592852,True,2,25,0,0.010122060775756836
20300721,1,trig,6,2,(((x0 * (x0 * (x0)^2)) + (-2.23 + x0)) - x0),poly_deg=0,3,none,15,0,4.2409162264681595e-26,3.8001893218849434e-32,-27.63102111592852,True,2,25,0,0.002537965774536133
20300721,1,trig,6,2,(((x0 * (x0 * (x0)^2)) + (-2.23 + x0)) - x0),poly_deg=1,3,none,15,1,4.2409162264681595e-26,3.8001893218849434e-32,-27.63102111592852,True,2,25,0,0.0030210018157958984
20300721,1,trig,6,2,(((x0 * (x0 * (x0)^2)) + (-2.23 + x0)) - x0),poly_deg=3,3,none,15,3,4.2409162264681595e-26,3.8001893218849434e-32,-27.63102111592852,True,2,25,0,0.01076197624206543
20300722,1,trig,6,6,(((x0 + sin(x0)) * (1.25 * (x0 + 1.28))) + -1.99),default,3,none,15,2,1.604838904058996e-28,3.5576421431764627e-31,-27.631021115928547,True,4,857,0,1.5556442737579346
20300722,1,trig,6,6,(((x0 + sin(x0)) * (1.25 * (x0 + 1.28))) + -1.99),k_ex=2,2,none,15,2,9.538807458319322e-28,2.1145837955156688e-30,-27.631021115928547,True,5,368,0,1.0836989879608154
20300722,1,trig,6,6,(((x0 + sin(x0)) * (1.25 * (x0 + 1.28))) + -1.99),k_ex=4,4,none,15,2,1.936653522317584e-28,4.293216079384683e-31,-27.631021115928547,True,7,2394,0,2.014896869659424
20300722,1,trig,6,6,(((x0 + sin(x0)) * (1.25 * (x0 + 1.28))) + -1.99),dedup=affine,3,affine,15,2,7.577995070779345e-29,1.6799065972541392e-31,-27.631021115928547,True,4,597,225,1.4278128147125244
20300722,1,trig,6,6,(((x0 + sin(x0)) * (1.25 * (x0 + 1.28))) + -1.99),dedup=background,3,background,15,2,2.7492689681194278e-18,6.09463985398835e-21,-27.631015650043352,True,7,1170,582,5.938575983047485
20300722,1,trig,6,6,(((x0 + sin(x0)) * (1.25 * (x0 + 1.28))) + -1.99),k_ex=4+dedup,4,background,15,2,1.936653522317584e-28,4.293216079384683e-31,-27.631021115928547,True,7,1141,1200,1.8953192234039307
20300722,1,trig,6,6,(((x0 + sin(x0)) * (1.25 * (x0 + 1.28))) + -1.99),beam=5,3,none,5,2,1.604838904058996e-28,3.5576421431764627e-31,-27.631021115928547,True,4,521,0,0.9739539623260498
20300722,1,trig,6,6,(((x0 + sin(x0)) * (1.25 * (x0 + 1.28))) + -1.99),beam=40,3,none,40,2,1.604838904058996e-28,3.5576421431764627e-31,-27.631021115928547,True,4,1554,0,4.289789199829102
20300722,1,trig,6,6,(((x0 + sin(x0)) * (1.25 * (x0 + 1.28))) + -1.99),poly_deg=0,3,none,15,0,4.962428131905927e-28,1.1000819714614776e-30,-27.631021115928547,True,4,855,0,1.8442728519439697
20300722,1,trig,6,6,(((x0 + sin(x0)) * (1.25 * (x0 + 1.28))) + -1.99),poly_deg=1,3,none,15,1,7.577995070779345e-29,1.6799065972541392e-31,-27.631021115928547,True,4,859,0,1.8010430335998535
20300722,1,trig,6,6,(((x0 + sin(x0)) * (1.25 * (x0 + 1.28))) + -1.99),poly_deg=3,3,none,15,3,4.078903918058394e-28,9.042203825038056e-31,-27.631021115928547,True,4,843,0,2.4386589527130127
20300723,1,trig,6,4,(-0.91 * ((cos(x0) - x0) - ((x0 + x0) - x0))),default,3,none,15,2,5.815383985676146e-29,4.117016781283909e-31,-27.631021115928547,True,2,4,0,0.003789186477661133
20300723,1,trig,6,4,(-0.91 * ((cos(x0) - x0) - ((x0 + x0) - x0))),k_ex=2,2,none,15,2,5.815383985676146e-29,4.117016781283909e-31,-27.631021115928547,True,2,4,0,0.005990743637084961
20300723,1,trig,6,4,(-0.91 * ((cos(x0) - x0) - ((x0 + x0) - x0))),k_ex=4,4,none,15,2,5.815383985676146e-29,4.117016781283909e-31,-27.631021115928547,True,2,4,0,0.00407099723815918
20300723,1,trig,6,4,(-0.91 * ((cos(x0) - x0) - ((x0 + x0) - x0))),dedup=affine,3,affine,15,2,5.815383985676146e-29,4.117016781283909e-31,-27.631021115928547,True,2,4,0,0.0019910335540771484
20300723,1,trig,6,4,(-0.91 * ((cos(x0) - x0) - ((x0 + x0) - x0))),dedup=background,3,background,15,2,5.815383985676146e-29,4.117016781283909e-31,-27.631021115928547,True,2,3,1,0.0017948150634765625
20300723,1,trig,6,4,(-0.91 * ((cos(x0) - x0) - ((x0 + x0) - x0))),k_ex=4+dedup,4,background,15,2,5.815383985676146e-29,4.117016781283909e-31,-27.631021115928547,True,2,3,1,0.0036182403564453125
20300723,1,trig,6,4,(-0.91 * ((cos(x0) - x0) - ((x0 + x0) - x0))),beam=5,3,none,5,2,5.815383985676146e-29,4.117016781283909e-31,-27.631021115928547,True,2,4,0,0.005215883255004883
20300723,1,trig,6,4,(-0.91 * ((cos(x0) - x0) - ((x0 + x0) - x0))),beam=40,3,none,40,2,5.815383985676146e-29,4.117016781283909e-31,-27.631021115928547,True,2,4,0,0.002167940139770508
20300723,1,trig,6,4,(-0.91 * ((cos(x0) - x0) - ((x0 + x0) - x0))),poly_deg=0,3,none,15,0,2.5391460386801317e-30,1.7975952881400705e-32,-27.631021115928547,True,3,178,0,0.019559144973754883
20300723,1,trig,6,4,(-0.91 * ((cos(x0) - x0) - ((x0 + x0) - x0))),poly_deg=1,3,none,15,1,5.815383985676146e-29,4.117016781283909e-31,-27.631021115928547,True,2,4,0,0.004925966262817383
20300723,1,trig,6,4,(-0.91 * ((cos(x0) - x0) - ((x0 + x0) - x0))),poly_deg=3,3,none,15,3,5.815383985676146e-29,4.117016781283909e-31,-27.631021115928547,True,2,4,0,0.002640962600708008
20300724,1,trig,6,3,(((x0)^2 + cos(x0)) + ((x0 - x0))^2),default,3,none,15,2,5.100971828385368e-28,4.0069597048862575e-30,-27.631021115928547,True,2,4,0,0.0045261383056640625
20300724,1,trig,6,3,(((x0)^2 + cos(x0)) + ((x0 - x0))^2),k_ex=2,2,none,15,2,5.100971828385368e-28,4.0069597048862575e-30,-27.631021115928547,True,2,4,0,0.0024187564849853516
20300724,1,trig,6,3,(((x0)^2 + cos(x0)) + ((x0 - x0))^2),k_ex=4,4,none,15,2,5.100971828385368e-28,4.0069597048862575e-30,-27.631021115928547,True,2,4,0,0.002178192138671875
