seed,d,op_set,n_ops,eff_ops,noise,truth,y_test_var,method,mse_test,nmse_test,recovered,model,complexity,config,time_s
20270712,1,full,4,4,0.0,(sqrt(x0) - (-1.33 - (2.2 / 2.7))),0.025616715678753586,SR (ours),9.91930958557202e-30,3.8722019286020574e-28,True,1*sqrt(x0) + 2.14,1.0,k_ex=4+dedup,0.004436969757080078
20270712,1,full,4,4,0.0,(sqrt(x0) - (-1.33 - (2.2 / 2.7))),0.025616715678753586,polynomial,1.2540744628137594,48.95531802517075,False,"{'degree': 1, 'alpha': 1.0}",,,0.10483026504516602
20270712,1,full,4,4,0.0,(sqrt(x0) - (-1.33 - (2.2 / 2.7))),0.025616715678753586,random_forest,0.12666527034995806,4.944633493942153,False,{'max_depth': 8},,,2.7669129371643066
20270712,1,full,4,4,0.0,(sqrt(x0) - (-1.33 - (2.2 / 2.7))),0.025616715678753586,mlp,0.18009065871364965,7.030200942699935,False,"{'hidden': (256,), 'alpha': 0.01}",,,9.572893142700195
20270713,1,full,4,5,0.0,(x0 / (((x0 + -0.67))^2 - x0)),0.0342302043866161,SR (ours),0.4470293138579378,13.059498821827802,False,1.05*(x0 / (x0 - exp((sin(x0) * 0.891)))) + -0.343 + 0.0684*x0 + -0.0264*x0^2,7.0,k_ex=4+dedup,187.37563300132751
20270713,1,full,4,5,0.0,(x0 / (((x0 + -0.67))^2 - x0)),0.0342302043866161,polynomial,3373.83652533432,98563.14286728241,False,"{'degree': 1, 'alpha': 1.0}",,,0.39417386054992676
20270713,1,full,4,5,0.0,(x0 / (((x0 + -0.67))^2 - x0)),0.0342302043866161,random_forest,0.015328336457135569,0.4478014879493065,False,{'max_depth': None},,,4.778830051422119
20270713,1,full,4,5,0.0,(x0 / (((x0 + -0.67))^2 - x0)),0.0342302043866161,mlp,15077.217900808766,440465.31918178994,False,"{'hidden': (256,), 'alpha': 0.0001}",,,52.997223138809204
20270714,1,full,4,5,0.0,(-2.47 - cos(cos((x0 * x0)))),0.025695329268840154,SR (ours),1.778788896636051e-30,6.922615694180371e-29,True,-1*cos(cos((x0)^2)) + -2.47,3.0,k_ex=4+dedup,0.15364623069763184
20270714,1,full,4,5,0.0,(-2.47 - cos(cos((x0 * x0)))),0.025695329268840154,polynomial,0.03239578647646807,1.2607655709535246,False,"{'degree': 1, 'alpha': 1.0}",,,0.1493837833404541
20270714,1,full,4,5,0.0,(-2.47 - cos(cos((x0 * x0)))),0.025695329268840154,random_forest,0.03785484719764512,1.4732189964014353,False,{'max_depth': 4},,,2.891371011734009
20270714,1,full,4,5,0.0,(-2.47 - cos(cos((x0 * x0)))),0.025695329268840154,mlp,0.16895967994705602,6.575501647762406,False,"{'hidden': (256,), 'alpha': 0.01}",,,22.886757850646973
20270715,1,full,4,2,0.0,((x0 - sin(x0)) - (-1.66 + x0)),0.44985165690847256,SR (ours),3.341969935997951e-31,7.429048853493303e-31,True,-1*sin(x0) + 1.66,1.0,k_ex=4+dedup,0.0044078826904296875
20270715,1,full,4,2,0.0,((x0 - sin(x0)) - (-1.66 + x0)),0.44985165690847256,polynomial,263.8008060867879,586.4173267688134,False,"{'degree': 7, 'alpha': 0.0001}",,,0.12075495719909668
20270715,1,full,4,2,0.0,((x0 - sin(x0)) - (-1.66 + x0)),0.44985165690847256,random_forest,1.7202493080859411,3.824036838961661,False,{'max_depth': 8},,,2.8133249282836914
20270715,1,full,4,2,0.0,((x0 - sin(x0)) - (-1.66 + x0)),0.44985165690847256,mlp,3.7636555864717867,8.366437088032212,False,"{'hidden': (64, 64), 'alpha': 0.01}",,,10.268066883087158
20270716,1,full,4,6,0.0,(cos(sqrt((x0 * x0))))^2,0.11951002108419581,SR (ours),2.002261648679887e-31,1.675392264611247e-30,True,-1*(sin(x0))^2 + 1,2.0,k_ex=4+dedup,0.020400047302246094
20270716,1,full,4,6,0.0,(cos(sqrt((x0 * x0))))^2,0.11951002108419581,polynomial,0.1265818984202587,1.0591739276079675,False,"{'degree': 1, 'alpha': 1.0}",,,0.13878083229064941
20270716,1,full,4,6,0.0,(cos(sqrt((x0 * x0))))^2,0.11951002108419581,random_forest,0.3511155910975996,2.9379594105354205,False,{'max_depth': 8},,,2.9563798904418945
20270716,1,full,4,6,0.0,(cos(sqrt((x0 * x0))))^2,0.11951002108419581,mlp,1.4280402111204096,11.949125254645745,False,"{'hidden': (64, 64), 'alpha': 0.01}",,,7.140475034713745
20270717,1,full,4,3,0.0,sin((sin(0.23) * exp(x0))),0.17137070237144358,SR (ours),1.596425442305158e-28,9.315626418131428e-28,True,-1*sin(((-0.228 / (x0 / exp(x0))) * x0)),5.0,poly_deg=3,88.88326525688171
20270717,1,full,4,3,0.0,sin((sin(0.23) * exp(x0))),0.17137070237144358,polynomial,0.2189067815410452,1.2773874326929455,False,"{'degree': 1, 'alpha': 1.0}",,,0.2783808708190918
20270717,1,full,4,3,0.0,sin((sin(0.23) * exp(x0))),0.17137070237144358,random_forest,0.23195381654979774,1.3535208372259635,False,{'max_depth': 4},,,4.1197731494903564
20270717,1,full,4,3,0.0,sin((sin(0.23) * exp(x0))),0.17137070237144358,mlp,0.19146546780046725,1.1172590480808589,False,"{'hidden': (64, 64), 'alpha': 0.01}",,,12.784446954727173
20270718,1,full,4,3,0.0,cos((-0.9 + ((-2.22 * x0) - x0))),0.49915905185635073,SR (ours),2.500802979613609,5.010032313975339,False,-0.636*cos((sin(x0) * x0)) + 0.335 + -0.0349*x0 + -0.0353*x0^2,5.0,k_ex=4+dedup,305.5945625305176
20270718,1,full,4,3,0.0,cos((-0.9 + ((-2.22 * x0) - x0))),0.49915905185635073,polynomial,0.5470470547850312,1.0959373625512492,False,"{'degree': 1, 'alpha': 1.0}",,,0.5122978687286377
20270718,1,full,4,3,0.0,cos((-0.9 + ((-2.22 * x0) - x0))),0.49915905185635073,random_forest,0.6817366368340665,1.3657703577621556,False,{'max_depth': 4},,,4.3896050453186035
20270718,1,full,4,3,0.0,cos((-0.9 + ((-2.22 * x0) - x0))),0.49915905185635073,mlp,16.554129726563442,33.164037925385415,False,"{'hidden': (64, 64), 'alpha': 0.01}",,,12.593280792236328
20270719,1,full,4,5,0.0,(log(x0) * sin((x0 * x0))),1.7628984753799872,SR (ours),8.976179258532284e-30,5.0917165020506906e-30,True,-1*((1 - (log(x0) * sin((x0)^2))) + x0) + 1 + 1*x0,7.0,poly_deg=3,42.863277435302734
20270719,1,full,4,5,0.0,(log(x0) * sin((x0 * x0))),1.7628984753799872,polynomial,1.822931641243138,1.0340536716671735,False,"{'degree': 1, 'alpha': 1.0}",,,0.25940775871276855
20270719,1,full,4,5,0.0,(log(x0) * sin((x0 * x0))),1.7628984753799872,random_forest,2.485447858257859,1.4098644323361438,False,{'max_depth': 4},,,3.490370988845825
20270719,1,full,4,5,0.0,(log(x0) * sin((x0 * x0))),1.7628984753799872,mlp,46.59157172441364,26.428959111993656,False,"{'hidden': (64, 64), 'alpha': 0.01}",,,24.32884669303894
20270720,1,full,4,2,0.0,cos(((x0 * sqrt(2.45)) - x0)),0.05588794043551355,SR (ours),3.76124320979949e-22,6.7299728358024046e-21,True,1*cos(((x0)^2 / (x0 * 1.77))),4.0,poly_deg=3,8.089852809906006
20270720,1,full,4,2,0.0,cos(((x0 * sqrt(2.45)) - x0)),0.05588794043551355,polynomial,0.15877088187934235,2.8408790991777653,False,"{'degree': 6, 'alpha': 0.0001}",,,0.2554323673248291
20270720,1,full,4,2,0.0,cos(((x0 * sqrt(2.45)) - x0)),0.05588794043551355,random_forest,0.07622420432325053,1.3638757078765862,False,{'max_depth': 8},,,3.113115072250366
20270720,1,full,4,2,0.0,cos(((x0 * sqrt(2.45)) - x0)),0.05588794043551355,mlp,1.2450122286620222,22.27693879860509,False,"{'hidden': (256,), 'alpha': 0.01}",,,4.015512228012085
20270721,1,full,4,5,0.0,sin((x0 - (x0 / (-0.61 - x0)))),0.20263993460064958,SR (ours),36.633469158264894,180.78109445929255,False,-0.0489*sqrt((((((x0 + 50.4) * log(x0)) + 1.43) * x0))^2) + 0.282 + 0.227*x0 + 0.808*x0^2,9.0,k_ex=4+dedup,230.03071999549866
20270721,1,full,4,5,0.0,sin((x0 - (x0 / (-0.61 - x0)))),0.20263993460064958,polynomial,0.5585710456157119,2.756470715984535,False,"{'degree': 1, 'alpha': 1.0}",,,0.44790220260620117
20270721,1,full,4,5,0.0,sin((x0 - (x0 / (-0.61 - x0)))),0.20263993460064958,random_forest,0.7310710170328838,3.6077341737877777,False,{'max_depth': 8},,,4.991703987121582
20270721,1,full,4,5,0.0,sin((x0 - (x0 / (-0.61 - x0)))),0.20263993460064958,mlp,2.772526795076887,13.682035579713414,False,"{'hidden': (64, 64), 'alpha': 0.0001}",,,26.53891897201538
20270722,1,full,4,5,0.0,log(((x0)^2 / cos(x0))),1.1637259021112452,SR (ours),3.8518598887744717e-32,3.30993740174244e-32,True,1*log((x0 / (cos(x0) / x0))),4.0,poly_deg=3,6.256322860717773
20270722,1,full,4,5,0.0,log(((x0)^2 / cos(x0))),1.1637259021112452,polynomial,40.18271914690521,34.52936733126353,False,"{'degree': 3, 'alpha': 1.0}",,,0.24596571922302246
20270722,1,full,4,5,0.0,log(((x0)^2 / cos(x0))),1.1637259021112452,random_forest,1.4231656118068403,1.2229388460159876,False,{'max_depth': None},,,3.2552220821380615
20270722,1,full,4,5,0.0,log(((x0)^2 / cos(x0))),1.1637259021112452,mlp,28.102157512209267,24.14843345948217,False,"{'hidden': (64, 64), 'alpha': 0.01}",,,30.868682146072388
20270723,1,full,4,2,0.0,sin(((2.48 * 1.4) * (x0 * 2.96))),0.4950255564136279,SR (ours),0.9254876778462682,1.8695755519195045,False,0.013*x0 + 0.171 + 0.013*x0 + -0.0192*x0^2,2.0,k_ex=4+dedup,305.4094431400299
20270723,1,full,4,2,0.0,sin(((2.48 * 1.4) * (x0 * 2.96))),0.4950255564136279,polynomial,0.5173483422706805,1.045094208910702,False,"{'degree': 1, 'alpha': 1.0}",,,0.37375402450561523
20270723,1,full,4,2,0.0,sin(((2.48 * 1.4) * (x0 * 2.96))),0.4950255564136279,random_forest,0.6591902352131559,1.3316286940594986,False,{'max_depth': 4},,,4.040578126907349
20270723,1,full,4,2,0.0,sin(((2.48 * 1.4) * (x0 * 2.96))),0.4950255564136279,mlp,3.562339743505813,7.196274409172591,False,"{'hidden': (256,), 'alpha': 0.01}",,,40.87009620666504
20270724,1,full,4,4,0.0,cos(((x0 + x0) * exp(x0))),0.46337637795169634,SR (ours),4.108354636914856e-31,8.86612877219892e-31,True,-2*(sin((exp(x0) * x0)))^2 + 1,4.0,k_ex=4+dedup,223.8508162498474
20270724,1,full,4,4,0.0,cos(((x0 + x0) * exp(x0))),0.46337637795169634,polynomial,0.6165422118325795,1.3305430340621498,False,"{'degree': 1, 'alpha': 1.0}",,,0.4398341178894043
20270724,1,full,4,4,0.0,cos(((x0 + x0) * exp(x0))),0.46337637795169634,random_forest,0.5842696491366954,1.2608964913563232,False,{'max_depth': 8},,,4.604601144790649
20270724,1,full,4,4,0.0,cos(((x0 + x0) * exp(x0))),0.46337637795169634,mlp,0.7325163308111939,1.5808236363907906,False,"{'hidden': (256,), 'alpha': 0.01}",,,21.306490182876587
20270725,1,full,4,3,0.0,(cos((x0 + 0.67)) * exp(-1.72)),0.006774298916325368,SR (ours),2.1834495619997627e-33,3.2231373149742073e-31,True,-0.14*((sin(x0) * 0.792) - cos(x0)),4.0,poly_deg=3,10.620229005813599
20270725,1,full,4,3,0.0,(cos((x0 + 0.67)) * exp(-1.72)),0.006774298916325368,polynomial,3.6022898635482745,531.7583277683724,False,"{'degree': 8, 'alpha': 0.0001}",,,0.26128292083740234
20270725,1,full,4,3,0.0,(cos((x0 + 0.67)) * exp(-1.72)),0.006774298916325368,random_forest,0.026148314744533635,3.859929280876412,False,{'max_depth': 8},,,3.7643251419067383
20270725,1,full,4,3,0.0,(cos((x0 + 0.67)) * exp(-1.72)),0.006774298916325368,mlp,0.050123626779517025,7.3990869606778364,False,"{'hidden': (64, 64), 'alpha': 0.01}",,,3.1694982051849365
20270726,1,full,4,4,0.0,sin((cos((x0 - 1.49)) + x0)),0.6045235508075608,SR (ours),2.9354049545331793e-28,4.855732999337874e-28,True,1*sin((sin((3.06 - x0)) + x0)),4.0,poly_deg=3,33.283933877944946
20270726,1,full,4,4,0.0,sin((cos((x0 - 1.49)) + x0)),0.6045235508075608,polynomial,0.6752591640833263,1.1170105170944495,False,"{'degree': 1, 'alpha': 1.0}",,,0.559330940246582
20270726,1,full,4,4,0.0,sin((cos((x0 - 1.49)) + x0)),0.6045235508075608,random_forest,1.2878917900555753,2.1304245108980915,False,{'max_depth': 8},,,5.2004170417785645
20270726,1,full,4,4,0.0,sin((cos((x0 - 1.49)) + x0)),0.6045235508075608,mlp,3.9215674743910744,6.4870383778306016,False,"{'hidden': (64, 64), 'alpha': 0.01}",,,11.886728048324585
20270727,1,full,4,6,0.0,(x0 + sin((x0 / sqrt(x0)))),49.46628441404931,SR (ours),1.633188592840376e-31,3.3016197035743426e-33,True,1*sin((x0 / sqrt(x0))) + 1*x0,4.0,k_ex=4+dedup,0.3363661766052246
20270727,1,full,4,6,0.0,(x0 + sin((x0 / sqrt(x0)))),49.46628441404931,polynomial,1.8619221856873807,0.03764022723240077,False,"{'degree': 3, 'alpha': 1.0}",,,0.3554501533508301
20270727,1,full,4,6,0.0,(x0 + sin((x0 / sqrt(x0)))),49.46628441404931,random_forest,2.0958510602389286,0.04236928415111909,False,{'max_depth': 8},,,4.037045955657959
20270727,1,full,4,6,0.0,(x0 + sin((x0 / sqrt(x0)))),49.46628441404931,mlp,0.00412788178935335,8.3448389913453e-05,False,"{'hidden': (64, 64), 'alpha': 0.01}",,,12.471288204193115
20270728,1,full,4,4,0.0,(x0 - (x0 * sin(exp(x0)))),56.164063965830906,SR (ours),6.170679541816704e-30,1.098688219137921e-31,True,-1*(sin(exp(x0)) * x0) + 1*x0,4.0,k_ex=4+dedup,0.3859109878540039
20270728,1,full,4,4,0.0,(x0 - (x0 * sin(exp(x0)))),56.164063965830906,polynomial,9.208009650500367,0.16394842182542801,False,"{'degree': 1, 'alpha': 1.0}",,,0.245527982711792
20270728,1,full,4,4,0.0,(x0 - (x0 * sin(exp(x0)))),56.164063965830906,random_forest,13.196531020246832,0.2349639625130286,False,{'max_depth': 8},,,3.442568063735962
20270728,1,full,4,4,0.0,(x0 - (x0 * sin(exp(x0)))),56.164063965830906,mlp,11.110803981396334,0.19782763562401617,False,"{'hidden': (256,), 'alpha': 0.01}",,,52.07520890235901
20270729,1,full,4,5,0.0,((log(x0) - (x0 + x0)) - -2.51),173.56031283173158,SR (ours),1.028138441511682e-28,5.923810718804547e-31,True,1*log(x0) + 2.51 + -2*x0,2.0,k_ex=4+dedup,0.013121843338012695
20270729,1,full,4,5,0.0,((log(x0) - (x0 + x0)) - -2.51),173.56031283173158,polynomial,1.4693895993184323,0.008466161274686223,False,"{'degree': 1, 'alpha': 0.0001}",,,0.3171060085296631
20270729,1,full,4,5,0.0,((log(x0) - (x0 + x0)) - -2.51),173.56031283173158,random_forest,13.881143068056211,0.0799787857118817,False,{'max_depth': 8},,,4.40213680267334
20270729,1,full,4,5,0.0,((log(x0) - (x0 + x0)) - -2.51),173.56031283173158,mlp,0.19999621389736974,0.0011523153573205875,False,"{'hidden': (256,), 'alpha': 0.0001}",,,56.51150107383728
20270730,1,full,4,8,0.0,(sqrt((x0 + x0)) - (x0)^2),119.61264621559219,SR (ours),1.0624970317195503e-28,8.882815198356908e-31,True,1.41*sqrt(x0) + -1*x0^2,2.0,k_ex=4+dedup,0.015210628509521484
20270730,1,full,4,8,0.0,(sqrt((x0 + x0)) - (x0)^2),119.61264621559219,polynomial,4.267059882295129,0.03567398613190194,False,"{'degree': 2, 'alpha': 0.0001}",,,0.22969722747802734
20270730,1,full,4,8,0.0,(sqrt((x0 + x0)) - (x0)^2),119.61264621559219,random_forest,439.17089930233243,3.6716092586962934,False,{'max_depth': 8},,,5.850287914276123
20270730,1,full,4,8,0.0,(sqrt((x0 + x0)) - (x0)^2),119.61264621559219,mlp,42.25057867310899,0.3532283584543035,False,"{'hidden': (256,), 'alpha': 0.0001}",,,31.331257104873657
20270731,1,full,4,4,0.0,((x0 + x0) - cos(exp(x0))),181.0238231964638,SR (ours),6.096415683161132e-29,3.3677421985197702e-31,True,-1*cos(exp(x0)) + 2*x0,3.0,k_ex=4+dedup,0.05683398246765137
20270731,1,full,4,4,0.0,((x0 + x0) - cos(exp(x0))),181.0238231964638,polynomial,0.314970551753083,0.0017399397835678664,False,"{'degree': 1, 'alpha': 1.0}",,,0.5166609287261963
20270731,1,full,4,4,0.0,((x0 + x0) - cos(exp(x0))),181.0238231964638,random_forest,10.50138422105169,0.058011061945446904,False,{'max_depth': None},,,4.829149961471558
20270731,1,full,4,4,0.0,((x0 + x0) - cos(exp(x0))),181.0238231964638,mlp,1.9245019014527662,0.0106312079121438,False,"{'hidden': (64, 64), 'alpha': 0.0001}",,,52.55316877365112
20270732,1,full,4,2,0.0,(log(x0) - ((x0 - x0) * 0.49)),0.017050614815996366,SR (ours),1.9721522630525295e-31,1.1566458361385986e-29,True,1*log(x0),1.0,k_ex=4+dedup,0.015028238296508789
20270732,1,full,4,2,0.0,(log(x0) - ((x0 - x0) * 0.49)),0.017050614815996366,polynomial,1.544307049542514,90.57192753505241,False,"{'degree': 1, 'alpha': 1.0}",,,0.6761758327484131
20270732,1,full,4,2,0.0,(log(x0) - ((x0 - x0) * 0.49)),0.017050614815996366,random_forest,0.08759177859813796,5.13716247439723,False,{'max_depth': 8},,,5.186424016952515
20270732,1,full,4,2,0.0,(log(x0) - ((x0 - x0) * 0.49)),0.017050614815996366,mlp,0.06090725364560548,3.572144131041196,False,"{'hidden': (256,), 'alpha': 0.01}",,,39.08755898475647
20270733,1,full,4,5,0.0,((log(x0))^2 - (0.79 * x0)),26.469403464179717,SR (ours),8.774536826628247e-30,3.3149733950380014e-31,True,1*(log(x0))^2 + -0.79*x0,3.0,k_ex=4+dedup,0.05553269386291504
20270733,1,full,4,5,0.0,((log(x0))^2 - (0.79 * x0)),26.469403464179717,polynomial,4.350208156858631,0.1643485529526815,False,"{'degree': 1, 'alpha': 1.0}",,,0.3433949947357178
20270733,1,full,4,5,0.0,((log(x0))^2 - (0.79 * x0)),26.469403464179717,random_forest,3.3361996206160915,0.12603984918401637,False,{'max_depth': None},,,4.571209192276001
20270733,1,full,4,5,0.0,((log(x0))^2 - (0.79 * x0)),26.469403464179717,mlp,0.017327303038958804,0.000654616303023502,False,"{'hidden': (256,), 'alpha': 0.0001}",,,43.94008111953735
20270734,1,full,4,6,0.0,sqrt((sin((x0 + -2.79)) * x0)),0.41016451601343495,SR (ours),0.0,0.0,True,1*sqrt((sin((2.79 - x0)) * x0)),4.0,poly_deg=3,114.09797477722168
20270734,1,full,4,6,0.0,sqrt((sin((x0 + -2.79)) * x0)),0.41016451601343495,polynomial,2.422750001751184,5.906776201166623,False,"{'degree': 2, 'alpha': 1.0}",,,0.28054308891296387
20270734,1,full,4,6,0.0,sqrt((sin((x0 + -2.79)) * x0)),0.41016451601343495,random_forest,0.44756142129601884,1.0911753792016443,False,{'max_depth': 8},,,4.290189027786255
20270734,1,full,4,6,0.0,sqrt((sin((x0 + -2.79)) * x0)),0.41016451601343495,mlp,3.5562381063567665,8.670272457796623,False,"{'hidden': (64, 64), 'alpha': 0.01}",,,8.551395177841187
20270735,1,full,4,3,0.0,(x0 * ((x0 - -2.28) / (1.42 * 1.29))),94.05904593315279,SR (ours),1.982937470741098e-29,2.108183695750391e-31,True,0.622*x0 + 0.622*x0 + 0.546*x0^2,2.0,k_ex=4+dedup,0.006265163421630859
20270735,1,full,4,3,0.0,(x0 * ((x0 - -2.28) / (1.42 * 1.29))),94.05904593315279,polynomial,1.9728604741485835e-10,2.0974702162625418e-12,False,"{'degree': 2, 'alpha': 0.0001}",,,0.3809530735015869
20270735,1,full,4,3,0.0,(x0 * ((x0 - -2.28) / (1.42 * 1.29))),94.05904593315279,random_forest,129.54347117422998,1.3772569122835432,False,{'max_depth': 8},,,5.025032997131348
20270735,1,full,4,3,0.0,(x0 * ((x0 - -2.28) / (1.42 * 1.29))),94.05904593315279,mlp,25.854841133359972,0.2748788367653108,False,"{'hidden': (64, 64), 'alpha': 0.01}",,,19.204940795898438
20270736,1,full,4,6,0.0,log((-0.96 + cos(log(x0)))),0.011640215272302993,SR (ours),1.8364219358748899e-07,1.577652898090739e-05,False,0.999*log((1.12 - (exp((cos(log(x0)) * -0.00582)) * 1.12))) + 5.03 + -2.74e-05*x0^2,8.0,poly_deg=3,316.8482630252838
20270736,1,full,4,6,0.0,log((-0.96 + cos(log(x0)))),0.011640215272302993,polynomial,7.390293061608849,634.8931603690775,False,"{'degree': 2, 'alpha': 1.0}",,,0.30647802352905273
20270736,1,full,4,6,0.0,log((-0.96 + cos(log(x0)))),0.011640215272302993,random_forest,0.0661328041847235,5.681407314010891,False,{'max_depth': None},,,5.095235824584961
20270736,1,full,4,6,0.0,log((-0.96 + cos(log(x0)))),0.011640215272302993,mlp,0.036517453850834755,3.137180283746578,False,"{'hidden': (64, 64), 'alpha': 0.0001}",,,43.65754008293152
20270737,1,full,4,2,0.01,((x0 + sin(exp(x0))) - x0),0.2795187640463328,SR (ours),4.119322219711659e-06,1.4737193883087017e-05,False,1*sin(exp(x0)) + 0.000358 + -5.29e-05*x0^2,3.0,k_ex=4+dedup,314.20010590553284
20270737,1,full,4,2,0.01,((x0 + sin(exp(x0))) - x0),0.2795187640463328,polynomial,0.314275258123456,1.1243440460811498,False,"{'degree': 1, 'alpha': 1.0}",,,0.41943907737731934
20270737,1,full,4,2,0.01,((x0 + sin(exp(x0))) - x0),0.2795187640463328,random_forest,0.2854241288788213,1.0211268994861098,False,{'max_depth': 4},,,4.558020114898682
20270737,1,full,4,2,0.01,((x0 + sin(exp(x0))) - x0),0.2795187640463328,mlp,0.2897739527503597,1.036688730858609,False,"{'hidden': (64, 64), 'alpha': 0.01}",,,16.79628276824951
20270738,1,full,4,6,0.01,log((sqrt((1.61 + x0)) * x0)),0.05762802838580707,SR (ours),0.0002857977492728593,0.004959353239703183,False,1*(log(sqrt((-1.61 - x0))) + log(x0)) + 0.000736 + 0.00126*x0 + -0.000306*x0^2 + -7.19e-05*x0^3,8.0,poly_deg=3,307.6344258785248
20270738,1,full,4,6,0.01,log((sqrt((1.61 + x0)) * x0)),0.05762802838580707,polynomial,10.791256245663469,187.25707868085237,False,"{'degree': 2, 'alpha': 1.0}",,,0.5934369564056396
20270738,1,full,4,6,0.01,log((sqrt((1.61 + x0)) * x0)),0.05762802838580707,random_forest,0.22432264951555653,3.892596290363525,False,{'max_depth': 8},,,4.654223918914795
20270738,1,full,4,6,0.01,log((sqrt((1.61 + x0)) * x0)),0.05762802838580707,mlp,0.05954137254909529,1.0332016245719668,False,"{'hidden': (256,), 'alpha': 0.0001}",,,39.320311069488525
20270739,1,full,4,5,0.01,(cos((x0 * x0)) + log(x0)),0.4785201555521274,SR (ours),2.732574018955662e-05,5.7104679651429856e-05,False,0.999*(cos((x0)^2) + log(x0)) + 0.000894 + 0.000101*x0 + 0.000157*x0^2,6.0,k_ex=4+dedup,195.6452338695526
20270739,1,full,4,5,0.01,(cos((x0 * x0)) + log(x0)),0.4785201555521274,polynomial,1.6354667059314496,3.4177592875777845,False,"{'degree': 1, 'alpha': 1.0}",,,0.4199399948120117
20270739,1,full,4,5,0.01,(cos((x0 * x0)) + log(x0)),0.4785201555521274,random_forest,0.4931189229804165,1.0305081557357698,False,{'max_depth': 4},,,4.670227289199829
20270739,1,full,4,5,0.01,(cos((x0 * x0)) + log(x0)),0.4785201555521274,mlp,2.593449929788507,5.419729764143636,False,"{'hidden': (64, 64), 'alpha': 0.0001}",,,36.76013469696045
20270740,1,full,4,4,0.01,((-1.86 + x0) * sin((x0 * x0))),24.001232387216174,SR (ours),3.3736235912925436e-05,1.4056043193388035e-06,False,311*(((-1.86 - (sin((x0)^2) * -0.00161)) + x0))^2 + -1.08e+03 + 1.16e+03*x0 + -311*x0^2,8.0,k_ex=4+dedup,300.96477723121643
20270740,1,full,4,4,0.01,((-1.86 + x0) * sin((x0 * x0))),24.001232387216174,polynomial,24.198325703710992,1.0082117998490694,False,"{'degree': 1, 'alpha': 1.0}",,,0.25686120986938477
20270740,1,full,4,4,0.01,((-1.86 + x0) * sin((x0 * x0))),24.001232387216174,random_forest,28.041858137997636,1.1683507615606283,False,{'max_depth': 4},,,4.927100896835327
20270740,1,full,4,4,0.01,((-1.86 + x0) * sin((x0 * x0))),24.001232387216174,mlp,70.50092054094799,2.937387522588175,False,"{'hidden': (256,), 'alpha': 0.01}",,,46.23568797111511
20270741,1,full,4,3,0.01,(x0 * ((x0 / log(0.47)) * x0)),167946.19614368834,SR (ours),0.32067076924920335,1.9093660744471384e-06,False,-0.0256*x0 + 0.14 + -0.0256*x0 + -0.0151*x0^2 + -1.32*x0^3,3.0,poly_deg=3,346.3323941230774
20270741,1,full,4,3,0.01,(x0 * ((x0 / log(0.47)) * x0)),167946.19614368834,polynomial,0.3850194938026731,2.2925169050763442e-06,False,"{'degree': 3, 'alpha': 0.01}",,,0.34944796562194824
20270741,1,full,4,3,0.01,(x0 * ((x0 / log(0.47)) * x0)),167946.19614368834,random_forest,77083.801974248,0.45897914775216486,False,{'max_depth': 8},,,4.873147249221802
20270741,1,full,4,3,0.01,(x0 * ((x0 / log(0.47)) * x0)),167946.19614368834,mlp,53474.967845312465,0.3184053528640883,False,"{'hidden': (256,), 'alpha': 0.0001}",,,54.64688992500305
20270742,1,full,4,5,0.01,(sqrt((x0 + sin(-1.8))) * x0),284.65526197339705,SR (ours),0.030658210055168958,0.00010770294510850874,False,0.993*(sqrt((x0 - sqrt(sqrt(sqrt(x0))))) * x0) + 0.0353 + 0.0225*x0 + 0.0113*x0^2,8.0,k_ex=4+dedup,339.6271517276764
20270742,1,full,4,5,0.01,(sqrt((x0 + sin(-1.8))) * x0),284.65526197339705,polynomial,23.253468079634867,0.08168992878764371,False,"{'degree': 2, 'alpha': 0.0001}",,,0.37902402877807617
20270742,1,full,4,5,0.01,(sqrt((x0 + sin(-1.8))) * x0),284.65526197339705,random_forest,49.02347525504574,0.1722205130345608,False,{'max_depth': 8},,,4.552289724349976
20270742,1,full,4,5,0.01,(sqrt((x0 + sin(-1.8))) * x0),284.65526197339705,mlp,2.332638167003252,0.008194607578416214,False,"{'hidden': (256,), 'alpha': 0.01}",,,35.56895208358765
20270743,1,full,4,4,0.01,(cos(((x0 * x0) + x0)) - x0),41.39362060048567,SR (ours),0.000395582697847678,9.556610224210168e-06,False,0.994*cos(((x0)^2 + x0)) + 0.00719 + -1*x0 + -0.000556*x0^2,5.0,k_ex=4+dedup,311.76174783706665
20270743,1,full,4,4,0.01,(cos(((x0 * x0) + x0)) - x0),41.39362060048567,polynomial,0.716014750062665,0.017297707706541238,False,"{'degree': 1, 'alpha': 1.0}",,,0.40410304069519043
20270743,1,full,4,4,0.01,(cos(((x0 * x0) + x0)) - x0),41.39362060048567,random_forest,1.804934804815446,0.043604178098744735,False,{'max_depth': 8},,,4.907652139663696
20270743,1,full,4,4,0.01,(cos(((x0 * x0) + x0)) - x0),41.39362060048567,mlp,0.9782045304735076,0.02363177021683458,False,"{'hidden': (256,), 'alpha': 0.01}",,,44.54460692405701
20270744,1,full,4,3,0.01,((x0 - log(x0)) / (x0 / x0)),43.53703826466757,SR (ours),0.00010557811831195783,2.4250183871060337e-06,False,-1*log(x0) + 0.00638 + 0.999*x0 + -0.000273*x0^2,3.0,k_ex=4+dedup,300.5495479106903
