seed,d,op_set,n_ops,eff_ops,noise,truth,selection,mse_test,nmse_test,recovered,model,complexity,cv_score,time_s
20290824,1,full,6,8,0.0,((x0 * (x0 + x0)) - cos(sin(sqrt(x0)))),extrap-CV,2.402081456397981e-28,4.451990625029943e-31,True,-1*cos(sin(sqrt(x0))) + 2*x0^2,4,-27.631021115928547,0.15201926231384277
20290824,1,full,6,8,0.0,((x0 * (x0 + x0)) - cos(sin(sqrt(x0)))),interior-CV,2.402081456397981e-28,4.451990625029943e-31,True,-1*cos(sin(sqrt(x0))) + 2*x0^2,4,-27.631021115928547,0.15201926231384277
20290824,1,full,6,8,0.0,((x0 * (x0 + x0)) - cos(sin(sqrt(x0)))),train-MSE,2.402081456397981e-28,4.451990625029943e-31,True,-1*cos(sin(sqrt(x0))) + 2*x0^2,4,,0.15201926231384277
20290825,1,full,6,6,0.0,((x0 + -1.8) / sqrt(sqrt((x0 * (x0 * x0))))),extrap-CV,0.0010750584632294733,0.00041998417513691835,False,-14.2*exp((sqrt((0.922 - (exp(sqrt(x0)) / x0))) * 0.172)) + 17 + 0.0843*x0 + 0.0136*x0^2,9,-5.1529551124576365,81.67075824737549
20290825,1,full,6,6,0.0,((x0 + -1.8) / sqrt(sqrt((x0 * (x0 * x0))))),interior-CV,0.21363114324175342,0.0834575072395792,False,1.17*((log(x0) + x0) / sqrt(x0)) + -1.77 + -0.229*x0 + 0.0202*x0^2,6,-4.5298822223852975,81.67075824737549
20290825,1,full,6,6,0.0,((x0 + -1.8) / sqrt(sqrt((x0 * (x0 * x0))))),train-MSE,0.0010750584632294733,0.00041998417513691835,False,-14.2*exp((sqrt((0.922 - (exp(sqrt(x0)) / x0))) * 0.172)) + 17 + 0.0843*x0 + 0.0136*x0^2,9,,81.67075824737549
20290826,1,full,6,4,0.0,(log(((x0 + x0) - x0)) * sin((x0 / x0))),extrap-CV,4.025193583769323e-31,3.3347952656245343e-29,True,0.841*log(x0),1,-27.631021115928547,0.0043621063232421875
20290826,1,full,6,4,0.0,(log(((x0 + x0) - x0)) * sin((x0 / x0))),interior-CV,4.025193583769323e-31,3.3347952656245343e-29,True,0.841*log(x0),1,-27.631021115928547,0.0043621063232421875
20290826,1,full,6,4,0.0,(log(((x0 + x0) - x0)) * sin((x0 / x0))),train-MSE,4.025193583769323e-31,3.3347952656245343e-29,True,0.841*log(x0),1,,0.0043621063232421875
20290827,1,full,6,7,0.0,(x0 * sqrt((((x0 / x0) - x0) / sin(x0)))),extrap-CV,0.0,0.0,True,1*(sqrt(((1 - x0) / sin(x0))) * x0),5,-27.631021115928547,6.448108673095703
20290827,1,full,6,7,0.0,(x0 * sqrt((((x0 / x0) - x0) / sin(x0)))),interior-CV,0.0,0.0,True,1*(sqrt(((1 - x0) / sin(x0))) * x0),5,-27.631021115928547,6.448108673095703
20290827,1,full,6,7,0.0,(x0 * sqrt((((x0 / x0) - x0) / sin(x0)))),train-MSE,0.0,0.0,True,1*(sqrt(((1 - x0) / sin(x0))) * x0),5,,6.448108673095703
20290828,1,full,6,5,0.0,(exp((x0 / x0)) / sin(exp((x0 / 2.35)))),extrap-CV,1067.658906217813,0.9053146993553446,False,-1.42*x0 + 2.8 + -1.42*x0 + 0.0115*x0^2,2,6.511420822837917,70.92276501655579
20290828,1,full,6,5,0.0,(exp((x0 / x0)) / sin(exp((x0 / 2.35)))),interior-CV,1067.658906217813,0.9053146993553446,False,-1.42*x0 + 2.8 + -1.42*x0 + 0.0115*x0^2,2,5.361197712088326,70.92276501655579
20290828,1,full,6,5,0.0,(exp((x0 / x0)) / sin(exp((x0 / 2.35)))),train-MSE,51019.16206183528,43.261379729406876,False,-0.685*exp((x0 - sqrt(sin(((x0 * 1.5) + -0.199))))) + 1.14 + -0.371*x0 + 0.867*x0^2,8,,70.92276501655579
20290829,1,full,6,7,0.0,log((exp((log(x0) - x0)) - (x0 * x0))),extrap-CV,0.04142072184217484,0.006664534461878166,False,1.05*(log(((log(x0) + x0) * x0)) + sqrt(x0)) + -1.06 + -0.422*x0 + 0.00981*x0^2,8,-3.670753924222396,70.51723909378052
20290829,1,full,6,7,0.0,log((exp((log(x0) - x0)) - (x0 * x0))),interior-CV,0.04142072184217484,0.006664534461878166,False,1.05*(log(((log(x0) + x0) * x0)) + sqrt(x0)) + -1.06 + -0.422*x0 + 0.00981*x0^2,8,-5.100036954993732,70.51723909378052
20290829,1,full,6,7,0.0,log((exp((log(x0) - x0)) - (x0 * x0))),train-MSE,0.038154024146120076,0.0061389275095211065,False,1.05*(log(((log(x0) + x0) * x0)) + sqrt((x0 + -0.00381))) + -1.06 + -0.421*x0 + 0.0102*x0^2,9,,70.51723909378052
20290830,1,full,6,6,0.0,(((x0 / 0.84) / x0) * (x0 + (x0 / log(x0)))),extrap-CV,5.25085540037736e-30,3.6687438040347864e-32,True,1.19*(x0 / log(x0)) + 1.19*x0,3,-27.631021115928547,0.014735221862792969
20290830,1,full,6,6,0.0,(((x0 / 0.84) / x0) * (x0 + (x0 / log(x0)))),interior-CV,5.25085540037736e-30,3.6687438040347864e-32,True,1.19*(x0 / log(x0)) + 1.19*x0,3,-27.631021115928547,0.014735221862792969
20290830,1,full,6,6,0.0,(((x0 / 0.84) / x0) * (x0 + (x0 / log(x0)))),train-MSE,5.25085540037736e-30,3.6687438040347864e-32,True,1.19*(x0 / log(x0)) + 1.19*x0,3,,0.014735221862792969
20290831,1,full,6,4,0.0,log((sin(exp(sin((x0 - x0)))) * x0)),extrap-CV,2.212893506100934e-31,1.2668939203129306e-29,True,1*log(x0) + -0.173,1,-27.631021115928547,0.005424976348876953
20290831,1,full,6,4,0.0,log((sin(exp(sin((x0 - x0)))) * x0)),interior-CV,2.212893506100934e-31,1.2668939203129306e-29,True,1*log(x0) + -0.173,1,-27.631021115928547,0.005424976348876953
20290831,1,full,6,4,0.0,log((sin(exp(sin((x0 - x0)))) * x0)),train-MSE,2.212893506100934e-31,1.2668939203129306e-29,True,1*log(x0) + -0.173,1,,0.005424976348876953
20290832,1,full,4,6,0.1,((x0 * sqrt(x0)) * cos(x0)),extrap-CV,0.03170693428880658,0.00025361954877127046,False,1.01*((cos(x0) * sqrt(x0)) * x0) + -0.00612 + 0.00706*x0 + 0.00134*x0^2,6,-1.4128020248292383,82.8483738899231
20290832,1,full,4,6,0.1,((x0 * sqrt(x0)) * cos(x0)),interior-CV,0.0991810380435719,0.0007933359272819085,False,-1*(((-0.0633 - cos(x0)) * sqrt(x0)) * x0) + 0.00247 + -0.123*x0 + 0.000644*x0^2,7,-1.7967382771228877,82.8483738899231
20290832,1,full,4,6,0.1,((x0 * sqrt(x0)) * cos(x0)),train-MSE,0.5469042767555661,0.0043746145442005585,False,1.52*(((0.00337 - cos(x0)) * (-0.622 - log(sqrt(x0)))) * x0) + 0.00871 + 0.017*x0,8,,82.8483738899231
20290833,1,full,4,7,0.1,exp(sqrt(sqrt((x0 + x0)))),extrap-CV,0.005439464802329385,0.034322350305786585,False,6.1*sqrt(sqrt(exp(sqrt(x0)))) + -4.56 + -0.00231*x0 + -0.00854*x0^2,6,-4.280173909280336,95.09548330307007
20290833,1,full,4,7,0.1,exp(sqrt(sqrt((x0 + x0)))),interior-CV,0.008401651857676353,0.05301338434673606,False,1.87*sqrt(x0) + 1.4 + -0.00234*x0 + 0.0137*x0^2,3,-4.638642757207225,95.09548330307007
20290833,1,full,4,7,0.1,exp(sqrt(sqrt((x0 + x0)))),train-MSE,0.0023299967608453537,0.014701991453798115,False,0.727*(exp(sqrt(x0)) + sqrt(sqrt((x0 + 0.122)))) + 0.663 + -0.00521*x0 + -0.107*x0^2,8,,95.09548330307007
20290834,1,full,4,4,0.1,((x0 + x0) * (x0 - (x0)^2)),extrap-CV,121.41977060113884,0.0003079374162795923,False,-1.95*((x0)^2 * x0) + -0.995 + -0.753*x0 + 2.1*x0^2,4,5.417282125580508,99.54979205131531
20290834,1,full,4,4,0.1,((x0 + x0) * (x0 - (x0)^2)),interior-CV,121.41977060113884,0.0003079374162795923,False,-1.95*((x0)^2 * x0) + -0.995 + -0.753*x0 + 2.1*x0^2,4,4.6168263204356075,99.54979205131531
20290834,1,full,4,4,0.1,((x0 + x0) * (x0 - (x0)^2)),train-MSE,122.44990267511146,0.0003105499744133736,False,-1.95*((-0.0318 / log((1.77 / (-1.24 - x0)))) + ((x0)^2 * x0)) + -0.506 + -0.826*x0 + 2.09*x0^2,9,,99.54979205131531
20290835,1,full,4,3,0.1,(log(-2.07) / cos((0.3 + x0))),extrap-CV,168.99599703418698,1.6665726142016901,False,-0.915*(x0 / log((x0 - cos(x0)))) + 0.554 + 0.821*x0 + -0.149*x0^2,6,3.658904020043511,70.21277713775635
20290835,1,full,4,3,0.1,(log(-2.07) / cos((0.3 + x0))),interior-CV,166.19579938714304,1.6389581570854581,False,0.0137*x0 + 1.49 + 0.0137*x0 + -0.184*x0^2,2,2.8195722148017275,70.21277713775635
20290835,1,full,4,3,0.1,(log(-2.07) / cos((0.3 + x0))),train-MSE,166.65806781693337,1.64351686805506,False,-0.0111*(exp(x0) / log((-1.49 - ((x0 * -0.176) - cos(x0))))) + 1.97 + 0.109*x0 + -0.2*x0^2,9,,70.21277713775635
20290836,1,full,4,3,0.1,sqrt((x0 - (sqrt(x0) + x0))),extrap-CV,0.00867273361269565,3.0315680145370747,False,0.133*(log(x0) + sqrt(((x0 + 0.0392))^2)) + 0.871 + -0.00265*x0 + -0.0109*x0^2,7,-7.409499857507624,94.60080003738403
20290836,1,full,4,3,0.1,sqrt((x0 - (sqrt(x0) + x0))),interior-CV,6.254887375098378e-05,0.021864059646801742,False,0.99*sqrt(sqrt(x0)) + 0.011 + -0.00095*x0 + -3.37e-06*x0^2,4,-7.504040326960539,94.60080003738403
20290836,1,full,4,3,0.1,sqrt((x0 - (sqrt(x0) + x0))),train-MSE,0.006689089445616974,2.338181998352309,False,0.138*(log(x0) + sqrt(((-0.0357 - (x0 * 0.903)))^2)) + 0.88 + -0.00256*x0 + -0.00988*x0^2,8,,94.60080003738403
20290837,1,full,4,4,0.1,exp((((x0 * 0.84) * x0) * -2.93)),extrap-CV,0.00045653803525921345,456538035.25921345,False,0.99*(cos(x0) / exp(((x0)^2 * 2))) + 0.0123 + 0.000351*x0 + -0.000752*x0^2,7,-6.441667380432962,66.94297003746033
20290837,1,full,4,4,0.1,exp((((x0 * 0.84) * x0) * -2.93)),interior-CV,0.00045653803525921345,456538035.25921345,False,0.99*(cos(x0) / exp(((x0)^2 * 2))) + 0.0123 + 0.000351*x0 + -0.000752*x0^2,7,-6.962850849007725,66.94297003746033
20290837,1,full,4,4,0.1,exp((((x0 * 0.84) * x0) * -2.93)),train-MSE,0.00035995738503785126,359957385.0378513,False,0.371*exp((cos((0.00815 / x0)) - ((x0)^2 * 2.6))) + 0.0111 + 0.000334*x0 + -0.00067*x0^2,8,,66.94297003746033
20290838,1,full,4,5,0.1,(((x0 - sin(x0)) + -1.91) * -1.55),extrap-CV,0.17206821715312942,0.0017677085681532577,False,0.688*(((sin(x0) + x0))^2 / x0) + 3.07 + -2.29*x0 + -0.00858*x0^2,6,-1.3404785950911309,107.28724598884583
20290838,1,full,4,5,0.1,(((x0 - sin(x0)) + -1.91) * -1.55),interior-CV,0.06423651656023796,0.0006599210626492279,False,1.6*sin(x0) + 3.07 + -1.55*x0 + -0.00781*x0^2,3,-1.2703279517630865,107.28724598884583
20290838,1,full,4,5,0.1,(((x0 - sin(x0)) + -1.91) * -1.55),train-MSE,0.08729082163588191,0.000896764875465439,False,1.63*((0.00329 / sin((sin(x0) / (x0 + -0.779)))) + sin(x0)) + 3.05 + -1.54*x0 + -0.00602*x0^2,9,,107.28724598884583
20290839,1,full,4,4,0.1,((sin(x0) / x0) / sin(-2.05)),extrap-CV,0.000957586897168351,0.06267549917013135,False,-1.14*(sin(x0) / x0) + 0.00779 + 0.00287*x0 + -0.000699*x0^2,4,-4.937278428679378,106.26114583015442
20290839,1,full,4,4,0.1,((sin(x0) / x0) / sin(-2.05)),interior-CV,0.000957586897168351,0.06267549917013135,False,-1.14*(sin(x0) / x0) + 0.00779 + 0.00287*x0 + -0.000699*x0^2,4,-6.386359344392463,106.26114583015442
20290839,1,full,4,4,0.1,((sin(x0) / x0) / sin(-2.05)),train-MSE,0.001057269274701404,0.06919986034176422,False,-1.14*((0.000283 / cos(((x0 + 0.986) * 1.05))) + (sin(x0) / x0)) + 0.00617 + 0.00285*x0 + -0.000633*x0^2,9,,106.26114583015442
20290840,1,full,4,6,0.1,(sqrt((x0 * x0)) / sin(-1.48)),extrap-CV,0.014018270129348875,0.019600064279906092,False,-0.985*sqrt((x0)^2) + 0.01 + 0.00674*x0 + -0.00534*x0^2,4,-3.601878149061473,96.14605784416199
20290840,1,full,4,6,0.1,(sqrt((x0 * x0)) / sin(-1.48)),interior-CV,0.6950248459805124,0.9717698069485424,False,-1.61*sqrt(x0) + 0.65 + 0.00868*x0 + -0.0884*x0^2,3,-3.7262706683832114,96.14605784416199
20290840,1,full,4,6,0.1,(sqrt((x0 * x0)) / sin(-1.48)),train-MSE,0.006280394323763972,0.008781121444593594,False,-1.01*((-0.0002 / (0.619 - sqrt(x0))) + sqrt(((x0)^2 + 0.00414))) + 0.0446 + 0.00685*x0 + -0.00159*x0^2,9,,96.14605784416199
20290841,1,full,4,4,0.1,log(cos((x0 * sin(-1.78)))),extrap-CV,0.000970489467152625,0.002636286393959354,False,10.4*cos((1.33 - sqrt(sqrt(cos((x0 * 0.979)))))) + -9.87 + -0.00286*x0 + 0.000195*x0^2,8,-2.376480535983364,107.3721489906311
20290841,1,full,4,4,0.1,log(cos((x0 * sin(-1.78)))),interior-CV,0.000970489467152625,0.002636286393959354,False,10.4*cos((1.33 - sqrt(sqrt(cos((x0 * 0.979)))))) + -9.87 + -0.00286*x0 + 0.000195*x0^2,8,-4.066752002917763,107.3721489906311
20290841,1,full,4,4,0.1,log(cos((x0 * sin(-1.78)))),train-MSE,0.000970489467152625,0.002636286393959354,False,10.4*cos((1.33 - sqrt(sqrt(cos((x0 * 0.979)))))) + -9.87 + -0.00286*x0 + 0.000195*x0^2,8,,107.3721489906311
20290842,1,full,4,2,0.1,(((x0 * x0))^2 / (1.33 * x0)),extrap-CV,138.68743033651248,0.0025886952908623444,False,0.777*(((x0)^2 - sin(x0)) * x0) + 1.06 + -0.306*x0 + -0.204*x0^2,6,3.046680371976869,122.06425905227661
20290842,1,full,4,2,0.1,(((x0 * x0))^2 / (1.33 * x0)),interior-CV,32.85076278809477,0.0006131818487402465,False,0.777*((x0)^2 * x0) + -0.315 + -0.327*x0 + 0.000685*x0^2,4,2.617241210790612,122.06425905227661
20290842,1,full,4,2,0.1,(((x0 * x0))^2 / (1.33 * x0)),train-MSE,168.77234829717327,0.0031502507632059596,False,0.818*(((x0)^2 - sin((1.7 / x0))) * (x0 + -3.23)) + 0.299 + -1.3*x0 + 2.69*x0^2,8,,122.06425905227661
20290843,1,full,4,4,0.1,sqrt(((x0 * (x0 * x0)))^2),extrap-CV,2545.95818926451,0.1922506024535332,False,35.6*(sin(x0) / x0) + -35 + -0.0539*x0 + 6.67*x0^2,4,2.998851538188937,110.7656991481781
20290843,1,full,4,4,0.1,sqrt(((x0 * (x0 * x0)))^2),interior-CV,8234.753956497858,0.6218234124460128,False,10.5*cos(x0) + -9.18 + -0.113*x0 + 5.14*x0^2,3,2.676189128810661,110.7656991481781
20290843,1,full,4,4,0.1,sqrt(((x0 * (x0 * x0)))^2),train-MSE,569.592493098143,0.04301111479869282,False,-0.246*(((((x0 + 0.0424))^2 + -0.801))^2 / (0.962 - sqrt(x0))) + 0.813 + -0.594*x0 + 0.535*x0^2,9,,110.7656991481781
20290844,1,full,4,6,0.1,sqrt((exp((x0 - 0.25)) + x0)),extrap-CV,0.34836656755742346,0.0021746987937409285,False,0.805*sqrt(((x0 - (x0)^2) + exp(x0))) + 0.141 + 0.384*x0 + -0.0084*x0^2,7,-1.9721340978160686,113.41363191604614
20290844,1,full,4,6,0.1,sqrt((exp((x0 - 0.25)) + x0)),interior-CV,0.34836656755742346,0.0021746987937409285,False,0.805*sqrt(((x0 - (x0)^2) + exp(x0))) + 0.141 + 0.384*x0 + -0.0084*x0^2,7,-2.599658004078999,113.41363191604614
20290844,1,full,4,6,0.1,sqrt((exp((x0 - 0.25)) + x0)),train-MSE,2.6308432150845404,0.01642319355293122,False,1.52*(sin(sqrt((x0 + 0.476))) + sqrt(exp((x0 * 0.847)))) + -1.58 + -0.383*x0 + 0.0238*x0^2,9,,113.41363191604614
20290845,1,full,4,2,0.1,((x0 * (x0 * x0)) / (x0 * 1.54)),extrap-CV,0.062233932132209444,0.0012127130478809893,False,0.0142*x0 + 0.0172 + 0.0142*x0 + 0.645*x0^2,2,-1.3298915518031702,65.40025496482849
20290845,1,full,4,2,0.1,((x0 * (x0 * x0)) / (x0 * 1.54)),interior-CV,0.062233932132209444,0.0012127130478809893,False,0.0142*x0 + 0.0172 + 0.0142*x0 + 0.645*x0^2,2,-1.5033564150794987,65.40025496482849
20290845,1,full,4,2,0.1,((x0 * (x0 * x0)) / (x0 * 1.54)),train-MSE,0.09720044258709873,0.0018940831945949668,False,-0.177*exp(cos(((x0 / (log(log(x0)) * 1)) + 0.196))) + 0.325 + 0.037*x0 + 0.64*x0^2,9,,65.40025496482849
20290846,1,full,4,4,0.1,(x0 - exp(cos((2.59 / x0)))),extrap-CV,2.0215098376232037,0.04843712487653684,False,0.411*cos(x0) + -0.793 + 0.984*x0 + -0.0748*x0^2,3,-0.7688589211074541,103.43732213973999
20290846,1,full,4,4,0.1,(x0 - exp(cos((2.59 / x0)))),interior-CV,2.0215098376232037,0.04843712487653684,False,0.411*cos(x0) + -0.793 + 0.984*x0 + -0.0748*x0^2,3,-2.40451299397138,103.43732213973999
20290846,1,full,4,4,0.1,(x0 - exp(cos((2.59 / x0)))),train-MSE,1.312533627963182,0.03144944143188317,False,0.745*exp((sin((1.34 / ((sin(x0) * 0.027) + x0))))^2) + -2.24 + 0.985*x0 + -0.0494*x0^2,9,,103.43732213973999
20290847,1,full,4,6,0.1,(log(x0) - cos(log(x0))),extrap-CV,0.0012906523384251774,0.01921967368248562,False,1*(log(x0) - cos(log(x0))) + -0.0231 + -0.00422*x0 + 0.000796*x0^2,6,-3.9126858597397263,115.6196699142456
20290847,1,full,4,6,0.1,(log(x0) - cos(log(x0))),interior-CV,0.0012906523384251774,0.01921967368248562,False,1*(log(x0) - cos(log(x0))) + -0.0231 + -0.00422*x0 + 0.000796*x0^2,6,-4.413390900814808,115.6196699142456
20290847,1,full,4,6,0.1,(log(x0) - cos(log(x0))),train-MSE,4.038102876634431,60.13317240793081,False,-1.16*((sin((-2.97 - cos(x0))) + -0.744) / (sqrt(x0) + -0.0624)) + -1.66 + -0.00461*x0 + 0.122*x0^2,9,,115.6196699142456
20290848,1,full,4,5,0.1,(cos(x0) / (x0 + log(x0))),extrap-CV,0.0014792821231914537,0.0877287967163324,False,0.999*(cos(x0) / (log(x0) + x0)) + -0.00126 + -0.00128*x0 + -0.00084*x0^2,6,-3.9244978415924607,104.71107792854309
20290848,1,full,4,5,0.1,(cos(x0) / (x0 + log(x0))),interior-CV,0.0014792821231914537,0.0877287967163324,False,0.999*(cos(x0) / (log(x0) + x0)) + -0.00126 + -0.00128*x0 + -0.00084*x0^2,6,-4.275299747514132,104.71107792854309
20290848,1,full,4,5,0.1,(cos(x0) / (x0 + log(x0))),train-MSE,0.00028464579269167156,0.016880913039990165,False,0.985*(cos((x0 + -0.0259)) / (log((x0 + 0.000105)) + x0)) + -0.017 + -0.00205*x0 + 0.000345*x0^2,8,,104.71107792854309
20290849,1,full,4,4,0.1,((cos(exp(x0)) * x0) - x0),extrap-CV,0.014348050235628906,0.0007940450009013368,False,1.02*(cos(exp(x0)) * x0) + 0.0393 + -0.995*x0 + 0.00118*x0^2,5,-3.069001972573405,82.9735209941864
20290849,1,full,4,4,0.1,((cos(exp(x0)) * x0) - x0),interior-CV,0.014348050235628906,0.0007940450009013368,False,1.02*(cos(exp(x0)) * x0) + 0.0393 + -0.995*x0 + 0.00118*x0^2,5,-3.2157888224679456,82.9735209941864
20290849,1,full,4,4,0.1,((cos(exp(x0)) * x0) - x0),train-MSE,0.03110078370975479,0.0017211691779222482,False,0.253*(x0 / (exp((0.25 / cos(exp(x0)))) + -1.01)) + 0.0349 + -0.891*x0 + 0.00276*x0^2,8,,82.9735209941864
20290850,1,full,4,4,0.1,(sin(x0) * (x0 * cos(x0))),extrap-CV,0.0033739687034372474,0.0006533951213210176,False,0.985*((cos(x0) * sin(x0)) * x0) + -0.00131 + -0.00159*x0 + 0.0013*x0^2,6,-4.303944548603038,93.42367005348206
20290850,1,full,4,4,0.1,(sin(x0) * (x0 * cos(x0))),interior-CV,0.017125710371331378,0.0033165262008461884,False,0.98*((cos((x0 * 1)) * sin(x0)) * x0) + -0.00832 + -0.00129*x0 + 0.00532*x0^2,7,-4.895108285206152,93.42367005348206
20290850,1,full,4,4,0.1,(sin(x0) * (x0 * cos(x0))),train-MSE,0.10839304918490836,0.02099115188898357,False,2.99*sin((((cos(x0) * sin((x0 * 1.01))) * x0) * 0.343)) + -0.0131 + -0.00187*x0 + 0.00156*x0^2,9,,93.42367005348206
20290851,1,full,4,4,0.1,(log(x0) / (x0 - (x0 + x0))),extrap-CV,0.8336786860440586,9.97420404644609,False,-1*(log(x0) / x0) + -0.223 + -0.0742*x0 + 0.0237*x0^2,4,2.865140962201376,104.1104519367218
20290851,1,full,4,4,0.1,(log(x0) / (x0 - (x0 + x0))),interior-CV,0.8336786860440586,9.97420404644609,False,-1*(log(x0) / x0) + -0.223 + -0.0742*x0 + 0.0237*x0^2,4,2.8102987056123374,104.1104519367218
20290851,1,full,4,4,0.1,(log(x0) / (x0 - (x0 + x0))),train-MSE,0.8336786860440586,9.97420404644609,False,-1*(log(x0) / x0) + -0.223 + -0.0742*x0 + 0.0237*x0^2,4,,104.1104519367218
20290852,1,full,4,2,0.1,((x0 + x0) - (x0 - (x0)^2)),extrap-CV,0.12070950911074013,0.0008303593825123099,False,0.177*(log(((0.0393 - (cos(x0) + sin(x0))) / x0)) + -36.8) + 6.69 + 0.978*x0 + 0.999*x0^2,9,-0.3047834289287231,105.23796319961548
20290852,1,full,4,2,0.1,((x0 + x0) - (x0 - (x0)^2)),interior-CV,0.38019966665324684,0.0026153893157161924,False,0.496*x0 + 0.0974 + 0.496*x0 + 0.984*x0^2,2,-0.4658171884304421,105.23796319961548
20290852,1,full,4,2,0.1,((x0 + x0) - (x0 - (x0)^2)),train-MSE,0.12070950911074013,0.0008303593825123099,False,0.177*(log(((0.0393 - (cos(x0) + sin(x0))) / x0)) + -36.8) + 6.69 + 0.978*x0 + 0.999*x0^2,9,,105.23796319961548
20290853,1,full,4,4,0.1,((sin(x0) * x0) * sin(-2.1)),extrap-CV,0.10734816023267901,0.007007026084696563,False,0.874*((-0.0627 / sqrt(x0)) - (sin(x0) * x0)) + 0.129 + 0.00585*x0 + -0.00878*x0^2,7,-2.9635377613366987,130.81017804145813
20290853,1,full,4,4,0.1,((sin(x0) * x0) * sin(-2.1)),interior-CV,0.002145553636736198,0.00014004851379045307,False,-0.855*(sin(x0) * x0) + 0.0281 + 0.00588*x0 + -0.00112*x0^2,4,-3.270666663139226,130.81017804145813
20290853,1,full,4,4,0.1,((sin(x0) * x0) * sin(-2.1)),train-MSE,59.81013347472111,3.9040367760208134,False,-8.9*cos(((1.76 - sqrt(sqrt((12.2 / x0)))) * x0)) + 8.66 + 0.00645*x0 + -0.473*x0^2,8,,130.81017804145813
20290854,1,full,4,5,0.1,(((-0.75 * x0) - 0.94) / (x0 - -0.78)),extrap-CV,0.14922799417901472,46.77416702902069,False,0.237*((x0 + -0.936) / ((x0 / (0.394 - sin(x0))) + cos(x0))) + -0.82 + -0.0488*x0 + -0.00102*x0^2,9,-1.7681135536718893,117.9869749546051
20290854,1,full,4,5,0.1,(((-0.75 * x0) - 0.94) / (x0 - -0.78)),interior-CV,0.14922799417901472,46.77416702902069,False,0.237*((x0 + -0.936) / ((x0 / (0.394 - sin(x0))) + cos(x0))) + -0.82 + -0.0488*x0 + -0.00102*x0^2,9,-1.1959972031150223,117.9869749546051
20290854,1,full,4,5,0.1,(((-0.75 * x0) - 0.94) / (x0 - -0.78)),train-MSE,0.14922799417901472,46.77416702902069,False,0.237*((x0 + -0.936) / ((x0 / (0.394 - sin(x0))) + cos(x0))) + -0.82 + -0.0488*x0 + -0.00102*x0^2,9,,117.9869749546051
20290855,1,full,4,4,0.1,(x0 / ((0.83 + x0) + sin(x0))),extrap-CV,1.9786029684983402,67.96665210423872,False,-0.642*(exp(x0) / ((exp(x0))^2 + x0)) + 0.654 + -0.0772*x0 + 0.0349*x0^2,7,-2.8124279160516426,91.87305426597595
20290855,1,full,4,4,0.1,(x0 / ((0.83 + x0) + sin(x0))),interior-CV,0.6203951919469142,21.311089111627243,False,-0.977*(exp(sin((3.73 - x0))) / ((exp(x0))^2 + x0)) + 0.54 + -0.0105*x0 + 0.0255*x0^2,9,-5.332385905440374,91.87305426597595
20290855,1,full,4,4,0.1,(x0 / ((0.83 + x0) + sin(x0))),train-MSE,0.6203951919469142,21.311089111627243,False,-0.977*(exp(sin((3.73 - x0))) / ((exp(x0))^2 + x0)) + 0.54 + -0.0105*x0 + 0.0255*x0^2,9,,91.87305426597595
20290856,1,full,4,5,0.1,log((((x0)^2 / -2.46) + x0)),extrap-CV,0.005523283738014889,0.023693810868503487,False,1.02*log((((x0 - (x0)^2) * 0.685) + x0)) + -0.485 + 0.00763*x0 + -0.00334*x0^2,7,-3.327470144013181,106.11716675758362
20290856,1,full,4,5,0.1,log((((x0)^2 / -2.46) + x0)),interior-CV,0.005523283738014889,0.023693810868503487,False,1.02*log((((x0 - (x0)^2) * 0.685) + x0)) + -0.485 + 0.00763*x0 + -0.00334*x0^2,7,-3.59413378717005,106.11716675758362
20290856,1,full,4,5,0.1,log((((x0)^2 / -2.46) + x0)),train-MSE,0.010820789775043239,0.04641907939892617,False,2.05*log((sqrt(((x0 * 3.94e+04) - ((x0)^2 * 1.6e+04))) + x0)) + -10.8 + 0.00437*x0 + -0.00491*x0^2,9,,106.11716675758362
20290857,1,full,4,5,0.1,cos((x0 + log(cos(x0)))),extrap-CV,0.0034668173567676723,0.009449767048756514,False,0.986*cos((log(cos(x0)) + x0)) + -0.00276 + -0.000695*x0 + -0.00109*x0^2,6,-4.13983177765002,96.08042407035828
20290857,1,full,4,5,0.1,cos((x0 + log(cos(x0)))),interior-CV,0.0034668173567676723,0.009449767048756514,False,0.986*cos((log(cos(x0)) + x0)) + -0.00276 + -0.000695*x0 + -0.00109*x0^2,6,-5.067292331445761,96.08042407035828
20290857,1,full,4,5,0.1,cos((x0 + log(cos(x0)))),train-MSE,0.00163455635564371,0.004455434249728947,False,0.99*cos((-0.0366 - (log(cos((x0 * 1))) + x0))) + -0.00588 + -0.000139*x0 + -0.000604*x0^2,8,,96.08042407035828
20290858,1,full,4,4,0.1,(((-2.37 + x0) * -2.82) * (x0)^2),extrap-CV,26.781623353812595,3.753785758119929e-05,False,-2.82*((x0)^2 * x0) + -1.72 + 0.934*x0 + 6.74*x0^2,4,6.165909169249641,121.60888409614563
20290858,1,full,4,4,0.1,(((-2.37 + x0) * -2.82) * (x0)^2),interior-CV,26.781623353812595,3.753785758119929e-05,False,-2.82*((x0)^2 * x0) + -1.72 + 0.934*x0 + 6.74*x0^2,4,5.5410763692802645,121.60888409614563
